ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,care,abuse,sch_study,friend,teacher,wave2,wave3,wave4,wave5,wave6,wave7
16114,5,414.909358297251,2.2,0.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,1.0,3.5,2.75,3.0,2.0,3.5,0,0,0,1,0,0
16115,5,433.3300298391375,2.25,0.0,0.0,8.0,5.0,5.0,3.0,3.0,0.0,1.0,3.0,1.5,2.3333333333333335,2.6,3.75,0,0,0,1,0,0
16116,5,448.2127982248224,3.0,0.0,1.0,6.0,3.0,4.0,3.0,4.0,2.333333333333333,1.0,4.0,1.0,4.0,3.4,4.0,0,0,0,1,0,0
16117,5,414.909358297251,4.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,2.0,1.0,2.5,1.25,3.3333333333333335,3.4,3.0,0,0,0,1,0,0
16118,5,448.2127982248224,5.0,0.0,1.0,7.0,4.0,4.0,3.0,4.0,2.333333333333333,1.0,3.25,1.25,4.0,4.0,4.0,0,0,0,1,0,0
16120,5,414.909358297251,3.0,0.0,0.0,1.5,2.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,3.6,3.5,0,0,0,1,0,0
16121,5,448.2127982248224,3.2,0.0,1.0,6.0,4.0,4.0,3.0,3.0,2.2222222222222223,1.0,3.0,2.0,3.0,2.8,3.0,0,0,0,1,0,0
16122,5,442.5614289761544,2.8,0.0,1.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,3.75,1.25,3.6666666666666665,2.8,3.0,0,0,0,1,0,0
16123,5,414.909358297251,3.0,0.0,0.0,6.0,4.0,2.0,4.0,3.0,1.5,1.0,3.5,1.5,2.6666666666666665,2.2,2.5,0,0,0,1,0,0
16125,5,448.2127982248224,2.6,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,2.8,3.0,0,0,0,1,0,0
16126,5,414.909358297251,2.0,0.0,0.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,1.25,1.6666666666666667,2.6,3.0,0,0,0,1,0,0
16127,5,379.36884191102735,3.0,0.0,0.0,8.0,4.0,4.0,4.0,3.0,2.6666666666666665,1.0,3.0,1.25,3.0,2.8,3.0,0,0,0,1,0,0
16128,5,414.909358297251,3.4,0.0,0.0,5.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.25,1.25,3.3333333333333335,2.8,3.25,0,0,0,1,0,0
16130,5,448.2127982248224,2.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,0.0,0.0,3.0,1.25,2.3333333333333335,2.2,2.25,0,0,0,1,0,0
16201,5,400.6021390456215,2.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,3.5,1.5,2.3333333333333335,2.6,2.5,0,0,0,1,0,0
16202,5,427.3006900459421,4.25,0.0,1.0,4.5,4.0,4.0,3.0,4.0,2.0,1.0,3.0,1.5,3.0,2.8,3.25,0,0,0,1,0,0
16203,5,400.6021390456215,4.2,0.0,0.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0,3.0,2.25,3.0,3.0,2.75,0,0,0,1,0,0
16205,5,400.6021390456215,3.0,0.0,0.0,4.2,5.0,3.0,3.0,4.0,3.0,1.0,3.25,1.25,2.6666666666666665,2.8,3.0,0,0,0,1,0,0
16206,5,432.7571844929319,3.0,0.0,1.0,6.0,4.0,3.0,2.0,3.0,1.0,1.0,3.5,1.25,2.3333333333333335,3.0,2.25,0,0,0,1,0,0
16208,5,432.7571844929319,3.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,2.6666666666666665,2.6,2.75,0,0,0,1,0,0
16209,5,432.7571844929319,4.2,0.0,1.0,4.8,2.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,0,0,0,1,0,0
16210,5,432.7571844929319,3.0,0.0,1.0,5.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1.25,3.3333333333333335,3.2,2.0,0,0,0,1,0,0
16211,5,432.7571844929319,3.0,0.0,1.0,8.0,5.0,4.0,3.0,3.0,2.0,1.0,2.5,1.5,2.6666666666666665,2.4,2.75,0,0,0,1,0,0
16213,5,432.7571844929319,3.0,0.0,1.0,1.5,4.0,3.0,3.0,4.0,0.6666666666666666,1.0,4.0,1.5,2.3333333333333335,3.2,2.75,0,0,0,1,0,0
16214,5,400.6021390456215,3.5,0.0,0.0,5.0,4.0,4.0,3.0,3.0,1.5555555555555556,1.0,3.25,1.0,3.0,2.8,3.0,0,0,0,1,0,0
16215,5,432.7571844929319,4.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,1.25,2.3333333333333335,3.0,3.0,0,0,0,1,0,0
16216,5,400.6021390456215,1.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.75,1.25,1.3333333333333333,2.0,3.25,0,0,0,1,0,0
16217,5,432.7571844929319,3.2,0.0,1.0,2.5,2.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,2.3333333333333335,2.6,2.75,0,0,0,1,0,0
16218,5,400.6021390456215,4.0,0.0,0.0,3.9,4.0,2.0,3.0,3.0,2.0,1.0,4.0,1.25,3.3333333333333335,3.2,3.0,0,0,0,1,0,0
16219,5,432.7571844929319,3.2,0.0,1.0,8.0,2.0,4.0,4.0,4.0,0.0,1.0,2.5,3.25,3.0,3.4,2.25,0,0,0,1,0,0
16222,5,400.6021390456215,2.8,0.0,0.0,3.5,3.0,2.0,2.0,2.0,3.6666666666666665,1.0,3.0,2.25,2.6666666666666665,2.8,3.0,0,0,0,1,0,0
16223,5,432.7571844929319,4.4,0.0,1.0,10.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,3.5,1.0,2.6666666666666665,3.2,1.75,0,0,0,1,0,0
16225,5,432.7571844929319,1.0,0.0,1.0,2.6,2.0,2.0,3.0,4.0,0.0,1.0,2.5,1.75,2.0,2.4,1.25,0,0,0,1,0,0
16226,5,400.6021390456215,4.0,0.0,0.0,7.0,2.0,2.0,4.0,3.0,1.6666666666666665,1.0,3.25,2.5,3.0,2.8,2.5,0,0,0,1,0,0
16227,5,432.7571844929319,3.0,0.0,1.0,2.4,2.0,2.0,2.0,3.0,1.3333333333333333,1.0,3.0,1.0,2.6666666666666665,2.8,2.5,0,0,0,1,0,0
16228,5,400.6021390456215,3.0,0.0,0.0,5.0,4.0,4.0,3.0,4.0,2.333333333333333,1.0,4.0,1.0,3.6666666666666665,2.6,4.0,0,0,0,1,0,0
16229,5,432.7571844929319,3.4,0.0,1.0,3.5,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,2.5,2.5,2.3333333333333335,2.8,2.75,0,0,0,1,0,0
16230,5,432.7571844929319,3.75,0.0,1.0,10.0,5.0,4.0,3.0,4.0,3.5,1.0,3.75,1.25,4.0,3.0,3.75,0,0,0,1,0,0
24603,5,277.4323188439,2.2,0.0,0.0,8.0,2.0,2.0,3.0,3.0,3.1666666666666665,1.0,3.25,1.75,3.3333333333333335,3.2,3.5,0,0,0,1,0,0
24604,5,279.61030499046024,2.4,0.0,1.0,4.5,4.0,4.0,3.0,4.0,1.6666666666666665,1.0,3.0,1.0,3.3333333333333335,3.4,4.0,0,0,0,1,0,0
24605,5,279.61030499046024,1.0,0.0,1.0,5.0,2.0,3.0,3.0,4.0,0.0,0.0,4.0,1.75,2.0,3.0,2.0,0,0,0,1,0,0
24606,5,277.4323188439,4.0,0.0,0.0,5.0,4.0,4.0,3.0,4.0,3.333333333333333,1.0,4.0,1.5,4.0,3.6,4.0,0,0,0,1,0,0
24609,5,277.4323188439,3.0,0.0,0.0,6.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,4.0,1.5,2.6666666666666665,2.6,3.5,0,0,0,1,0,0
24610,5,279.61030499046024,4.4,0.0,1.0,5.0,4.0,4.0,3.0,4.0,2.6666666666666665,1.0,3.75,1.5,4.0,3.2,3.25,0,0,0,1,0,0
24611,5,277.4323188439,3.8,0.0,0.0,6.5,4.0,4.0,4.0,3.0,0.0,1.0,3.0,1.0,3.3333333333333335,2.8,3.0,0,0,0,1,0,0
24612,5,279.61030499046024,3.0,0.0,1.0,6.0,4.0,3.0,2.0,3.0,0.0,1.0,3.25,3.0,2.0,4.0,4.0,0,0,0,1,0,0
24614,5,279.61030499046024,3.8,0.0,1.0,5.5,4.0,3.0,3.0,4.0,2.3333333333333335,1.0,3.5,3.5,3.3333333333333335,3.0,3.0,0,0,0,1,0,0
24616,5,279.61030499046024,3.0,0.0,1.0,7.5,4.0,4.0,3.0,4.0,1.6666666666666665,1.0,3.5,2.0,2.6666666666666665,3.4,2.75,0,0,0,1,0,0
24618,5,279.61030499046024,3.4,0.0,1.0,7.0,4.0,4.0,3.0,4.0,0.0,1.0,3.75,1.5,3.6666666666666665,3.0,3.0,0,0,0,1,0,0
24621,5,279.61030499046024,3.0,0.0,1.0,7.0,4.0,3.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.0,4.0,3.4,4.0,0,0,0,1,0,0
24623,5,279.61030499046024,5.0,0.0,1.0,8.0,4.0,4.0,4.0,4.0,0.0,1.0,2.75,1.0,3.6666666666666665,3.4,3.0,0,0,0,1,0,0
24625,5,279.61030499046024,4.0,0.0,1.0,9.0,4.0,3.0,3.0,3.0,3.833333333333333,1.0,4.0,1.25,3.0,3.2,3.5,0,0,0,1,0,0
24626,5,277.4323188439,4.6,0.0,0.0,8.5,4.0,4.0,4.0,4.0,1.8333333333333333,1.0,4.0,1.0,3.6666666666666665,3.0,3.5,0,0,0,1,0,0
24627,5,279.61030499046024,3.0,0.0,1.0,4.2,4.0,4.0,3.0,3.0,2.0,1.0,3.75,1.0,2.3333333333333335,3.6,2.5,0,0,0,1,0,0
24628,5,277.4323188439,2.8,0.0,0.0,6.0,4.0,4.0,3.0,4.0,2.6666666666666665,1.0,4.0,1.5,3.0,3.0,3.0,0,0,0,1,0,0
24629,5,279.61030499046024,3.2,0.0,1.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,2.5,1.75,3.3333333333333335,2.8,3.0,0,0,0,1,0,0
24631,5,279.61030499046024,2.6,0.0,1.0,9.0,4.0,4.0,3.0,3.0,2.0,1.0,3.25,1.5,2.3333333333333335,2.6,3.0,0,0,0,1,0,0
24702,5,305.02942362595667,2.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,1.5,2.3333333333333335,3.2,3.0,0,0,0,1,0,0
24704,5,305.02942362595667,4.4,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.6666666666666665,1.0,3.0,1.5,2.3333333333333335,2.8,2.75,0,0,0,1,0,0
24707,5,305.02942362595667,3.2,0.0,1.0,5.0,2.0,2.0,3.0,3.0,2.3333333333333335,1.0,3.0,1.0,2.3333333333333335,3.2,2.5,0,0,0,1,0,0
24710,5,305.02942362595667,2.8,0.0,1.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.25,3.0,2.6,3.0,0,0,0,1,0,0
24713,5,305.02942362595667,3.2,0.0,1.0,4.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,2.0,3.0,2.4,2.5,0,0,0,1,0,0
24714,5,305.02942362595667,3.0,0.0,1.0,2.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.0,1.75,2.6666666666666665,2.6,2.0,0,0,0,1,0,0
24716,5,305.02942362595667,2.4,0.0,1.0,6.0,2.0,2.0,3.0,4.0,0.0,1.0,4.0,2.0,2.6666666666666665,2.8,3.0,0,0,0,1,0,0
24717,5,302.6534387388,3.0,0.0,0.0,6.0,4.0,4.0,3.0,3.0,2.0,1.0,2.75,1.25,2.6666666666666665,2.8,2.75,0,0,0,1,0,0
24722,5,302.6534387388,2.4,0.0,0.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,2.75,2.0,2.6666666666666665,2.8,2.75,0,0,0,1,0,0
24725,5,302.6534387388,3.0,0.0,0.0,5.0,4.0,4.0,3.0,4.0,1.6666666666666665,1.0,3.5,1.5,3.0,3.0,3.25,0,0,0,1,0,0
24727,5,302.6534387388,3.2,0.0,0.0,7.0,4.0,4.0,3.0,3.0,1.8333333333333333,1.0,3.0,1.0,3.0,2.8,3.0,0,0,0,1,0,0
24728,5,302.6534387388,3.2,0.0,0.0,5.0,4.0,3.0,3.0,4.0,2.888888888888889,1.0,2.75,2.0,3.0,3.2,2.5,0,0,0,1,0,0
24801,5,289.4945935762434,1.6,0.0,0.0,5.0,4.0,4.0,3.0,4.0,0.0,1.0,3.75,1.25,2.3333333333333335,3.0,2.25,0,0,0,1,0,0
24802,5,291.76727477265416,1.2,0.0,1.0,4.0,3.0,3.0,3.0,3.0,3.333333333333333,1.0,3.5,1.5,3.0,3.4,3.5,0,0,0,1,0,0
24803,5,289.4945935762434,2.8,0.0,0.0,5.0,4.0,4.0,4.0,3.0,1.6666666666666665,1.0,3.0,2.0,2.3333333333333335,2.6,2.5,0,0,0,1,0,0
24805,5,291.76727477265416,1.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,1.5,2.3333333333333335,3.0,2.75,0,0,0,1,0,0
24806,5,287.237322480425,4.5,0.0,0.0,4.5,4.0,3.0,4.0,3.0,0.0,1.0,3.75,1.0,3.0,2.8,3.25,0,0,0,1,0,0
24807,5,291.76727477265416,1.0,0.0,1.0,5.5,3.0,3.0,3.0,4.0,2.6666666666666665,1.0,3.0,1.75,1.3333333333333333,3.8,4.0,0,0,0,1,0,0
24809,5,289.4945935762434,2.2,0.0,0.0,3.5,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1.75,3.0,2.6,3.0,0,0,0,1,0,0
24810,5,291.76727477265416,4.4,0.0,1.0,5.5,3.0,3.0,3.0,3.0,0.0,1.0,2.5,2.5,2.3333333333333335,2.8,2.5,0,0,0,1,0,0
24811,5,289.4945935762434,2.6,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.6666666666666665,1.0,3.25,1.25,3.3333333333333335,3.6,3.0,0,0,0,1,0,0
24812,5,291.76727477265416,2.6,0.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.6,2.5,0,0,0,1,0,0
24814,5,289.4945935762434,2.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,1.3333333333333333,1.0,3.0,2.5,3.0,3.0,3.0,0,0,0,1,0,0
24816,5,291.76727477265416,3.0,0.0,1.0,5.5,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,3.75,0,0,0,1,0,0
24817,5,289.4945935762434,4.4,0.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.25,2.6666666666666665,3.2,2.5,0,0,0,1,0,0
24818,5,291.76727477265416,4.0,0.0,1.0,5.0,3.0,3.0,3.0,4.0,3.8888888888888884,1.0,3.0,2.25,2.3333333333333335,3.0,3.0,0,0,0,1,0,0
24820,5,291.76727477265416,4.0,0.0,1.0,4.5,3.0,3.0,3.0,4.0,2.6666666666666665,1.0,4.0,4.0,2.0,4.0,4.0,0,0,0,1,0,0
24822,5,291.76727477265416,4.6,0.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,3.25,1.0,3.6666666666666665,3.0,3.5,0,0,0,1,0,0
24823,5,291.76727477265416,4.0,0.0,1.0,8.0,5.0,5.0,4.0,3.0,4.333333333333333,1.0,3.0,1.5,3.0,3.2,3.0,0,0,0,1,0,0
24824,5,289.4945935762434,4.2,0.0,0.0,4.5,3.0,3.0,3.0,4.0,1.7777777777777777,1.0,3.25,1.25,3.6666666666666665,3.2,4.0,0,0,0,1,0,0
24825,5,289.4945935762434,4.0,0.0,0.0,4.5,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,1.0,3.0,2.8,3.0,0,0,0,1,0,0
24901,5,350.44082380282106,3.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,1.3333333333333333,1.0,2.5,1.0,3.0,2.8,3.0,0,0,0,1,0,0
24902,5,350.44082380282106,3.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,1.0,2.75,2.5,3.0,3.0,2.5,0,0,0,1,0,0
24903,5,350.44082380282106,3.4,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,2.75,3.0,3.0,2.8,3.5,0,0,0,1,0,0
24905,5,353.19196419847606,5.0,0.0,1.0,10.0,4.0,4.0,4.0,4.0,3.0,1.0,3.25,1.5,3.6666666666666665,3.0,3.75,0,0,0,1,0,0
24906,5,350.44082380282106,2.4,0.0,0.0,3.5,3.0,3.0,3.0,4.0,0.0,0.0,3.0,2.0,3.0,3.4,4.0,0,0,0,1,0,0
24907,5,353.19196419847606,3.8,0.0,1.0,2.4,2.0,4.0,3.0,4.0,2.0,1.0,3.0,1.75,2.6666666666666665,3.4,4.0,0,0,0,1,0,0
24908,5,350.44082380282106,2.0,0.0,0.0,3.6,2.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.25,0,0,0,1,0,0
24909,5,350.44082380282106,3.6,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.25,3.0,2.6,3.25,0,0,0,1,0,0
24914,5,350.44082380282106,4.4,0.0,0.0,4.5,3.0,2.0,3.0,3.0,2.0,1.0,4.0,1.25,3.0,3.4,4.0,0,0,0,1,0,0
24916,5,350.44082380282106,4.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,3.25,1.5,3.0,2.8,2.0,0,0,0,1,0,0
24917,5,353.19196419847606,2.0,0.0,1.0,3.6,2.0,1.0,3.0,3.0,1.0,1.0,2.5,2.25,3.0,3.0,3.0,0,0,0,1,0,0
24918,5,353.19196419847606,5.0,0.0,1.0,5.6,2.0,2.0,3.0,4.0,3.6666666666666665,1.0,2.5,1.75,4.0,3.4,4.0,0,0,0,1,0,0
24920,5,353.19196419847606,5.0,0.0,1.0,3.8,4.0,2.0,4.0,2.0,1.3333333333333333,1.0,3.5,1.25,3.0,2.6,2.75,0,0,0,1,0,0
24921,5,350.44082380282106,2.0,0.0,0.0,10.0,2.0,4.0,3.0,3.0,0.0,1.0,2.25,2.25,2.3333333333333335,2.6,2.75,0,0,0,1,0,0
25001,5,266.335026090144,4.2,0.0,0.0,5.0,2.0,2.0,3.0,4.0,2.5,1.0,3.0,2.25,3.0,3.6,3.5,0,0,0,1,0,0
25002,5,268.42589279084183,2.8,0.0,1.0,5.0,2.0,2.0,3.0,4.0,0.0,0.0,3.5,1.5,3.3333333333333335,2.6,4.0,0,0,0,1,0,0
25004,5,230.35361690768173,2.4,0.0,0.0,0.3,5.0,4.0,3.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,3.75,0,0,0,1,0,0
25006,5,268.42589279084183,4.2,0.0,1.0,4.8,3.0,2.0,3.0,3.0,3.1666666666666665,1.0,4.0,1.0,3.6666666666666665,3.0,3.25,0,0,0,1,0,0
25007,5,266.335026090144,3.8,0.0,0.0,4.5,2.0,2.0,3.0,4.0,2.0,1.0,3.75,1.5,4.0,3.4,3.75,0,0,0,1,0,0
25008,5,268.42589279084183,5.0,0.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,3.4,4.0,0,0,0,1,0,0
25010,5,226.2750037588401,4.0,0.0,1.0,3.5,2.0,2.0,3.0,4.0,3.1666666666666665,1.0,4.0,1.5,3.0,3.4,3.25,0,0,0,1,0,0
25012,5,268.42589279084183,4.4,0.0,1.0,3.0,2.0,2.0,3.0,4.0,1.8333333333333333,1.0,4.0,2.75,2.3333333333333335,3.6,3.25,0,0,0,1,0,0
25013,5,268.42589279084183,5.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,3.1111111111111107,1.0,4.0,1.25,3.3333333333333335,3.2,3.25,0,0,0,1,0,0
25014,5,266.335026090144,3.8,0.0,0.0,1.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,3.75,1.25,3.3333333333333335,3.4,4.0,0,0,0,1,0,0
25015,5,266.335026090144,3.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,2.75,1.0,2.6666666666666665,2.8,2.25,0,0,0,1,0,0
25016,5,266.335026090144,5.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,4.0,1.0,3.3333333333333335,3.6,4.0,0,0,0,1,0,0
25017,5,268.42589279084183,4.0,0.0,1.0,4.5,2.0,2.0,3.0,4.0,0.0,1.0,4.0,4.0,4.0,3.4,4.0,0,0,0,1,0,0
25018,5,307.09204577288506,3.4,0.0,1.0,5.0,5.0,4.0,3.0,3.0,1.3333333333333333,1.0,4.0,1.75,3.0,2.8,3.0,0,0,0,1,0,0
25019,5,266.335026090144,2.0,0.0,0.0,3.5,2.0,2.0,2.0,4.0,0.0,0.0,2.5,1.0,2.3333333333333335,2.8,1.75,0,0,0,1,0,0
25020,5,268.42589279084183,3.2,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,3.0,3.4,3.25,0,0,0,1,0,0
25022,5,268.42589279084183,2.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,0,0,0,1,0,0
25023,5,266.335026090144,3.6,0.0,0.0,3.0,4.0,4.0,3.0,4.0,3.6666666666666665,1.0,3.0,2.0,3.0,3.2,2.75,0,0,0,1,0,0
25028,5,268.42589279084183,3.0,0.0,1.0,3.6,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.5,4.0,3.4,4.0,0,0,0,1,0,0
25101,5,268.42589279084183,1.0,0.0,1.0,2.5,2.0,2.0,3.0,3.0,0.0,1.0,3.25,1.5,1.0,2.4,1.75,0,0,0,1,0,0
25102,5,268.42589279084183,3.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,1.5,1.0,2.75,1.25,2.6666666666666665,2.6,2.5,0,0,0,1,0,0
25103,5,266.335026090144,5.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,3.6666666666666665,1.0,4.0,1.25,3.3333333333333335,2.6,2.0,0,0,0,1,0,0
25104,5,266.335026090144,3.0,0.0,0.0,6.2,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.5,2.0,3.6,3.0,0,0,0,1,0,0
25105,5,266.335026090144,4.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,3.333333333333333,1.0,3.5,1.0,3.3333333333333335,3.2,2.75,0,0,0,1,0,0
25106,5,266.335026090144,4.2,0.0,0.0,8.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,1.0,3.3333333333333335,3.4,3.75,0,0,0,1,0,0
25108,5,266.335026090144,2.6,0.0,0.0,6.2,2.0,3.0,3.0,4.0,0.0,1.0,2.75,1.0,2.0,2.6,3.0,0,0,0,1,0,0
25109,5,268.42589279084183,1.0,0.0,1.0,0.5,2.0,2.0,3.0,4.0,0.0,0.0,2.5,2.0,2.0,2.4,3.0,0,0,0,1,0,0
25110,5,268.42589279084183,3.4,0.0,1.0,3.1,2.0,2.0,3.0,4.0,2.333333333333333,1.0,4.0,1.0,3.3333333333333335,3.0,3.5,0,0,0,1,0,0
25111,5,266.335026090144,2.8,0.0,0.0,6.1,4.0,4.0,3.0,4.0,2.0,1.0,4.0,2.5,3.3333333333333335,2.8,2.5,0,0,0,1,0,0
25113,5,266.335026090144,2.0,0.0,0.0,2.2,3.0,3.0,3.0,3.0,0.0,1.0,2.75,1.5,2.3333333333333335,2.6,2.75,0,0,0,1,0,0
25114,5,266.335026090144,2.6,0.0,0.0,5.8,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.6666666666666665,3.0,2.25,0,0,0,1,0,0
25115,5,268.42589279084183,2.6,0.0,1.0,3.4,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,4.0,1.75,2.6666666666666665,3.0,3.0,0,0,0,1,0,0
25116,5,268.42589279084183,3.8,0.0,1.0,5.2,4.0,4.0,3.0,3.0,3.0,1.0,3.0,1.25,3.0,2.8,2.75,0,0,0,1,0,0
25117,5,266.335026090144,5.0,0.0,0.0,2.5,3.0,2.0,4.0,4.0,1.3333333333333333,1.0,4.0,1.25,3.0,2.8,3.0,0,0,0,1,0,0
25118,5,268.42589279084183,4.4,0.0,1.0,4.1,2.0,2.0,4.0,3.0,3.0,1.0,3.25,1.75,3.3333333333333335,3.8,2.0,0,0,0,1,0,0
25119,5,268.42589279084183,2.6,0.0,1.0,3.5,3.0,3.0,3.0,4.0,2.0,1.0,4.0,1.5,3.3333333333333335,3.2,2.25,0,0,0,1,0,0
25120,5,266.335026090144,4.4,0.0,0.0,5.2,3.0,3.0,3.0,3.0,2.333333333333333,1.0,3.25,1.0,3.3333333333333335,3.2,3.75,0,0,0,1,0,0
25121,5,268.42589279084183,2.0,0.0,1.0,3.5,2.0,2.0,4.0,3.0,1.3333333333333333,1.0,3.0,2.0,2.6666666666666665,3.0,3.0,0,0,0,1,0,0
25123,5,266.335026090144,4.0,0.0,0.0,4.2,3.0,3.0,4.0,3.0,2.0,1.0,3.25,1.0,3.0,2.8,3.0,0,0,0,1,0,0
25124,5,266.335026090144,3.2,0.0,0.0,2.3,3.0,2.0,3.0,3.0,2.6666666666666665,1.0,2.5,1.75,2.3333333333333335,3.0,3.75,0,0,0,1,0,0
25125,5,266.335026090144,3.2,0.0,0.0,4.1,4.0,3.0,4.0,2.0,4.166666666666666,1.0,4.0,1.25,2.6666666666666665,2.8,2.0,0,0,0,1,0,0
33601,5,227.9221154491157,2.6,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,2.5,1.0,2.6666666666666665,2.8,2.5,0,0,0,1,0,0
33602,5,227.9221154491157,3.4,0.0,0.0,4.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,3.0,1.25,2.6666666666666665,2.8,3.0,0,0,0,1,0,0
33603,5,222.29951786156585,4.8,0.0,1.0,3.5,4.0,3.0,3.0,3.0,0.5,1.0,4.0,1.75,2.6666666666666665,2.8,3.0,0,0,0,1,0,0
33604,5,227.9221154491157,1.0,0.0,0.0,4.8,2.0,2.0,3.0,3.0,1.4444444444444442,1.0,4.0,1.75,2.3333333333333335,3.0,2.75,0,0,0,1,0,0
33605,5,227.9221154491157,2.4,0.0,0.0,4.1,4.0,3.0,3.0,3.0,0.0,0.0,3.25,2.25,2.0,2.4,3.0,0,0,0,1,0,0
33606,5,222.29951786156585,4.25,0.0,1.0,2.9,4.0,4.0,3.0,3.0,0.0,1.0,2.75,1.25,3.0,2.6,3.0,0,0,0,1,0,0
33607,5,227.9221154491157,4.0,0.0,0.0,4.5,5.0,4.0,3.0,3.0,0.7222222222222222,1.0,3.0,1.25,3.0,2.8,2.75,0,0,0,1,0,0
33608,5,227.9221154491157,2.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,0.0,1.0,3.5,1.0,2.0,2.2,1.75,0,0,0,1,0,0
33611,5,227.9221154491157,3.4,0.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.25,1.25,3.0,2.6,2.25,0,0,0,1,0,0
33613,5,222.29951786156585,3.6,0.0,1.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,1.5,2.0,2.6,2.0,0,0,0,1,0,0
33614,5,222.29951786156585,2.0,0.0,1.0,4.5,4.0,4.0,3.0,3.0,0.0,0.0,2.25,2.5,2.3333333333333335,2.4,2.5,0,0,0,1,0,0
33615,5,227.9221154491157,2.4,0.0,0.0,4.8,4.0,4.0,3.0,3.0,1.0,1.0,3.25,1.0,2.3333333333333335,3.0,2.0,0,0,0,1,0,0
