"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","이사여부","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2021,712000102,1197.0013204509,G1,2,2,G2,G2,G2,G2,G2,2,1,G1,2,,,79,G5,7,G4,3,1,G1,G4,G1,G1,Q1,D02,G2,Q4,D08,Q4,D07,62550,2,50,50,50,50,0,0,0,0,62500,62500,62500,0,0,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,0,0,0,38050,1723,176,0,882,637,28,665,1648,1239,600,180,0,3,36,20,400,1314,75,43,32,0,0,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,2,,,,,60,4,2
2021,712000112,1452.03166124267,G1,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,77,G5,7,G4,2,1,G1,G3,G2,G2,Q4,D07,G4,Q5,D10,Q5,D10,119968,2,5968,5968,5968,5920,48,0,0,0,114000,112000,105000,7000,0,2000,1300,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119968,6250,0,0,687,4963,600,5563,5791,3760,1500,480,0,240,150,70,1320,4219,459,124,335,0,0,0,1,1,2,3,1,3,1,,2,,,,,,,,,,,,2,,,,,65,2,2
2021,712000142,1627.48238073215,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,F,1,46,G3,3,G3,2,1,G1,G4,G1,G1,Q5,D10,G6,Q5,D10,Q5,D09,122550,2,9050,9050,9050,8620,360,70,0,0,113500,105000,55000,50000,0,8500,8500,0,0,0,28400,10400,9700,0,0,0,0,9700,0,0,9700,0,0,0,0,0,0,9700,0,0,9700,0,0,0,9700,0,700,0,0,0,0,0,0,700,700,0,0,0,0,0,0,0,0,700,0,700,0,0,0,0,18000,2326,1940,386,94150,16007,0,15000,777,230,0,230,13790,6810,2000,240,2400,100,650,240,1180,9027,2217,858,753,100,120,386,3,1,2,2,2,,,5,2,,3,,2,,,3,,2,,1,1,70,400,800,3,,,
2021,712000152,1184.13315541499,G1,2,1,G1,G2,G2,G2,G2,6,1,G4,1,,,78,G5,7,G4,3,5,G4,G2,G1,G2,Q1,D01,G2,Q1,D01,Q1,D01,10,2,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1193,490,0,0,483,220,703,1141,662,360,72,0,10,40,60,120,714,52,1,51,0,0,0,1,1,2,4,2,,,4,2,,,,,,,,,,,,2,,,,,65,5,4
2021,712000172,1396.01977647155,G1,2,1,G1,G2,G2,G2,G2,4,1,G3,1,,,74,G5,7,G4,4,2,G2,G2,G2,G2,Q1,D01,G2,Q3,D05,Q3,D06,24100,2,24100,1100,1100,1100,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,1261,0,0,133,888,240,1128,1252,1174,500,230,0,300,10,24,110,1183,9,9,0,0,0,0,1,1,2,3,2,,,3,2,,,,,,,,,,,,2,,,,,60,4,2
2021,712000182,2040.52703794229,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,C,5,52,G4,4,G3,2,3,G3,G2,G2,G1,Q3,D05,G3,Q4,D08,Q4,D07,58750,2,29460,24460,23940,17100,6840,0,520,5000,29290,28000,0,28000,0,1290,790,500,500,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,36750,3955,0,3686,169,100,0,100,3057,5174,960,780,1400,200,150,144,1540,6072,898,124,774,0,0,0,1,1,2,3,2,,,1,2,,,,,,,,,,,,1,65,200,250,3,,,
2021,712000192,1992.16033238844,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,J,2,48,G3,1,G1,2,1,G1,G2,G2,G1,Q5,D09,G6,Q5,D10,Q5,D10,326937,2,69737,69737,69737,43127,6808,19802,0,0,257200,256200,109700,146500,0,1000,0,1000,1000,0,107357,40857,39857,31857,8000,0,0,0,0,0,39857,0,0,0,0,8000,0,0,31857,0,31857,8000,0,0,39857,0,1000,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,66500,28104,26633,1471,219580,11957,9222,0,2605,130,0,130,8501,6032,2400,240,1200,400,100,192,1500,9488,3456,1043,632,100,210,1471,1,7,1,3,1,8,2,,1,,1,1,2,,,1,30,,,1,1,60,400,400,1,,,
2021,712000202,1012.52402359261,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,E,8,63,G5,2,G2,2,1,G1,G2,G2,G1,Q2,D04,G3,Q4,D07,Q4,D08,48562,2,3562,3562,3562,1170,2392,0,0,0,45000,42000,42000,0,0,3000,0,3000,3000,0,2570,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2500,0,0,0,0,45992,3795,1630,0,28,1897,240,2137,3310,1692,600,240,0,250,80,72,450,2177,485,29,146,300,10,0,1,3,2,2,2,,,3,2,,3,,2,,,3,,1,3,1,1,70,150,200,3,,,
2021,712000242,895.379314263359,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,,,82,G5,7,G4,2,5,G4,G2,G4,G1,Q1,D02,G2,Q3,D05,Q3,D05,22319,2,2279,2279,2279,2279,0,0,0,0,20040,20000,0,20000,0,40,0,40,40,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,18319,1776,0,0,770,646,360,1006,1568,1056,528,157,0,146,10,43,172,1264,208,18,0,170,20,0,1,3,4,4,1,3,2,,2,,,,,,,,,,,,2,,,,,61,3,6
2021,712000252,985.006394302032,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,S,7,27,G1,2,G2,1,3,G3,G1,G1,G2,Q1,D01,G1,Q1,D01,Q1,D02,1200,2,1200,200,200,200,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,884,790,0,1,93,0,93,815,3160,1080,570,0,20,180,180,1130,3229,69,0,69,0,0,0,1,1,4,3,2,,,3,2,,,,,,,,,,,,1,65,200,250,5,,,
2021,712000262,1343.0000121328,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,40,G3,1,G1,2,1,G1,G2,G2,G1,Q4,D07,G4,Q3,D05,Q3,D05,23752,2,7052,7052,7052,1194,5858,0,0,0,16700,16000,16000,0,0,700,700,0,0,0,8000,8000,8000,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,8000,0,8000,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,192,264,15752,6289,5809,0,0,480,0,480,5122,4140,1200,720,360,60,1000,300,500,5307,1167,37,506,360,0,264,2,1,2,2,1,2,2,,1,,1,1,2,,,3,,1,3,1,1,64,300,300,3,,,
2021,712000272,1346.71819374126,G2,2,4,G2,G2,G2,G2,G2,6,1,G4,2,O,3,46,G3,1,G1,2,1,G1,G2,G2,G1,Q5,D09,G5,Q4,D07,Q3,D06,45960,2,1060,1060,1060,640,420,0,0,0,44900,43900,38000,0,5900,1000,1000,0,0,0,16500,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,16500,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,16500,16500,0,0,0,0,0,0,714,500,214,29460,9125,8709,0,261,155,0,155,7335,6240,2400,300,1400,100,300,240,1500,8030,1790,393,911,200,72,214,3,1,2,2,1,6,2,,1,,3,,2,,,1,30,,,2,1,65,200,300,4,,,
2021,712000282,995.254625904482,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,H,8,57,G4,4,G3,4,1,G1,G2,G3,G1,Q3,D05,G3,Q3,D06,Q3,D05,29090,2,10390,10390,10390,7450,2940,0,0,0,18700,15000,15000,0,0,3700,3700,0,0,0,8250,8250,6000,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0,6000,0,0,6000,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,5655,5250,405,20840,4538,0,4100,98,340,0,340,2901,1863,523,244,0,50,145,120,781,3500,1637,96,356,600,180,405,2,8,1,2,1,3,2,,1,,3,,1,2,2,2,,1,3,1,1,65,100,250,3,,,
2021,712000292,1050.9040686944,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,C,8,54,G4,1,G1,2,1,G1,G2,G3,G1,Q4,D07,G4,Q4,D07,Q4,D07,45284,2,10004,10004,10004,4700,5304,0,0,0,35280,34500,24500,10000,0,780,380,400,400,0,1866,1866,1816,1816,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,1816,0,1816,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,214,162,52,43418,6227,6042,0,70,115,0,115,5605,4000,2000,180,0,100,360,240,1120,4622,622,83,287,200,0,52,4,1,2,3,1,2,2,,1,,1,1,2,,,1,20,,,1,1,70,250,350,4,,,
2021,712000312,2157.40339156452,G1,1,3,G2,G2,G2,G2,G1,5,1,G4,2,C,5,59,G4,4,G3,2,1,G1,G2,G1,G1,Q3,D05,G3,Q4,D07,Q4,D07,49930,2,1930,1930,1930,260,840,830,0,0,48000,42000,32000,10000,0,6000,3900,2100,2100,0,12640,2640,1800,0,0,1800,0,0,0,0,0,0,1800,0,0,1800,0,0,0,0,1800,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,10000,1615,1555,60,37290,4391,2400,1200,66,475,250,725,3757,2060,360,240,0,300,180,180,800,2694,634,134,290,150,0,60,1,7,1,2,2,,,3,1,,3,,1,5,2,2,,1,1,1,1,75,200,300,4,,,
2021,712000322,2731.05031522107,G1,1,5,G2,G2,G2,G1,G2,5,1,G4,2,G,3,51,G4,1,G1,2,3,G3,G1,G2,G2,Q3,D05,G3,Q2,D03,Q2,D03,7200,2,7200,4200,4200,3200,0,1000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,4492,3480,0,16,996,0,996,4115,3966,1800,840,600,60,120,120,426,4343,377,25,292,60,0,0,2,1,2,4,1,1,2,,2,,,,,,,,,,,,1,61,250,350,4,,,
2021,712000342,2420.86034444686,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,9,50,G4,3,G3,2,1,G1,G2,G2,G2,Q4,D08,G5,Q4,D08,Q4,D08,56820,2,240,240,240,240,0,0,0,0,56580,56000,56000,0,0,580,500,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56820,7399,3224,4000,28,147,0,147,6547,3568,960,238,510,240,510,250,860,4420,852,179,653,20,0,0,2,1,2,4,1,3,4,,2,,,,,,,,,,,,1,60,200,300,3,,,
2021,712000352,965.741224276797,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,C,8,49,G3,1,G1,2,2,G2,G4,G2,G2,Q4,D08,G5,Q4,D08,Q4,D08,60220,2,53920,8920,8920,1000,7920,0,0,45000,6300,0,0,0,0,6300,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60220,7245,5680,1439,1,125,0,125,6278,5700,2000,1500,200,50,400,400,1150,6667,967,349,558,50,10,0,2,2,2,4,1,1,2,,2,,,,,,,,,,,,1,65,300,400,3,,,
2021,712000382,1933.95942596404,G1,2,2,G2,G2,G1,G2,G2,4,1,G3,2,K,5,35,G2,6,G3,4,3,G3,G1,G3,G2,Q2,D03,G2,Q1,D02,Q1,D02,2650,2,2650,2150,2150,2150,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,2865,0,2400,3,462,0,462,2864,3055,1000,600,0,55,600,120,680,3056,1,1,0,0,0,0,1,1,3,4,2,,,3,2,,,,,,,,,,,,1,70,200,250,4,,,
2021,712100102,1212.5883422949,G1,2,3,G2,G2,G2,G2,G2,6,1,G4,2,,,52,G4,7,G4,4,2,G2,G3,G1,G1,Q2,D04,G3,Q2,D04,Q3,D05,17900,2,17900,900,900,60,840,0,0,17000,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,0,0,0,0,0,2000,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,180,15900,3094,2295,0,5,794,0,794,2659,1281,480,276,0,10,180,120,215,1716,435,3,192,60,0,180,2,1,2,3,1,1,2,,3,9,3,,1,1,1,3,,1,4,2,1,60,150,200,5,,,
2021,712100112,1842.72949782478,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,G,5,63,G5,4,G3,4,1,G1,G2,G2,G1,Q2,D03,G2,Q4,D07,Q4,D07,50730,2,630,630,130,130,0,0,500,0,50100,50000,50000,0,0,100,0,100,100,0,8000,8000,8000,6000,0,0,0,0,2000,0,8000,0,0,0,0,2000,0,0,6000,0,8000,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,240,210,42730,2232,0,1200,2,1030,0,1030,1759,2300,840,240,0,30,120,180,890,2773,473,34,169,30,30,210,3,1,4,2,2,,,4,1,,3,,1,3,2,2,,1,1,1,1,70,150,250,5,,,
2021,712100142,1107.66789262696,G1,1,4,G2,G2,G2,G2,G2,3,1,G2,2,,,54,G4,7,G4,2,2,G2,G1,G3,G1,Q3,D06,G4,Q2,D04,Q3,D05,18078,2,17378,2378,2378,530,1848,0,0,15000,700,0,0,0,0,700,700,0,0,0,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,17378,5166,4680,0,66,420,0,420,4782,3480,1400,240,480,120,240,120,880,3864,384,51,333,0,0,0,1,1,2,4,1,3,1,,2,,3,,2,,,1,20,,,1,1,70,300,500,4,,,
2021,712100162,995.691527237298,G1,2,3,G2,G2,G2,G2,G2,3,1,G2,2,,,74,G5,7,G4,3,1,G1,G3,G1,G1,Q1,D02,G2,Q3,D06,Q3,D05,34536,2,4536,4536,4536,4200,336,0,0,0,30000,30000,30000,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500,0,0,0,16036,1594,0,0,5,549,1040,1589,1543,1150,560,180,0,80,110,120,100,1201,51,51,0,0,0,0,1,1,2,3,2,,,1,2,,,,,,,,,,,,2,,,,,60,4,1
2021,712100182,1467.4788154931,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,,,77,G5,7,G4,2,1,G1,G2,G3,G1,Q4,D08,G5,Q3,D06,Q3,D05,31629,2,4629,4629,4629,93,4536,0,0,0,27000,27000,23000,4000,0,0,0,0,0,0,15712,15512,15512,15512,0,0,0,0,0,0,15512,0,0,0,0,0,0,15512,0,0,15512,0,0,0,15512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1742,1260,482,15917,8775,6204,0,363,965,1243,2208,7619,2990,960,300,0,300,300,200,930,4146,1156,106,528,40,0,482,3,1,2,2,2,,,1,1,,1,1,2,,,2,,1,1,1,2,,,,,75,4,1
2021,712100192,1032.09180339906,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,C,9,52,G4,1,G1,2,1,G1,G2,G3,G1,Q3,D06,G4,Q3,D06,Q3,D06,35345,2,345,345,345,345,0,0,0,0,35000,35000,35000,0,0,0,0,0,0,0,12000,12000,12000,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340,3000,340,23345,5313,5206,0,0,107,0,107,4382,2940,720,120,600,360,180,120,840,3871,931,97,374,120,0,340,3,1,2,2,2,,,4,1,,1,1,2,,,2,,1,2,1,1,65,150,250,4,,,
2021,712100222,1053.38055093963,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,69,G5,7,G4,3,1,G1,G2,G4,G1,Q3,D05,G3,Q5,D09,Q3,D06,81875,2,1750,1750,1750,190,1560,0,0,0,80125,80000,20000,60000,0,125,0,125,125,0,54000,50000,50000,0,50000,0,0,0,0,0,50000,0,0,0,0,50000,0,0,0,0,0,50000,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,2160,0,2160,27875,4020,0,0,3009,711,300,1011,1490,1284,660,84,0,120,48,36,336,3814,2530,100,270,0,0,2160,3,1,2,3,1,5,1,,2,,2,,2,,,3,,2,,1,2,,,,,63,2,6
2021,712100232,616.426243835276,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,N,9,60,G5,2,G2,2,1,G1,G2,G1,G2,Q4,D07,G4,Q2,D03,Q2,D04,12680,2,6680,6680,6680,4700,1980,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12680,6757,6254,0,383,70,50,120,6311,2000,1080,150,0,80,80,160,450,2446,446,134,212,100,0,0,1,1,1,2,1,5,4,,2,,,,,,,,,,,,1,70,200,250,4,,,
2021,712100282,876.951988979954,G2,1,2,G2,G2,G2,G2,G2,6,4,G3,2,,,61,G5,7,G4,2,5,G4,G1,G2,G2,Q2,D04,G3,Q1,D02,Q1,D02,2540,2,2020,2020,2020,1600,420,0,0,0,520,0,0,0,0,520,500,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,3060,2190,0,0,70,800,870,2593,1610,480,180,0,200,240,120,390,2077,467,25,202,0,240,0,1,1,2,2,1,1,2,,2,,,,,,,,,,,,1,65,150,200,3,,,
2021,712100292,860.726736435061,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,C,3,34,G2,1,G1,2,2,G2,G2,G2,G2,Q3,D05,G3,Q3,D06,Q4,D07,35060,2,20530,8530,8530,5330,2400,800,0,12000,14530,12000,0,12000,0,2530,1250,1280,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35060,4158,3802,16,270,70,0,70,3705,3353,1800,300,0,25,300,300,628,3806,453,154,299,0,0,0,1,1,2,2,1,5,4,,2,,,,,,,,,,,,1,65,200,350,3,,,
2021,712100302,571.449853752699,G1,1,2,G1,G2,G2,G2,G2,1,,G1,2,F,2,76,G5,1,G1,2,1,G1,G3,G2,G2,Q3,D05,G3,Q5,D10,Q5,D10,194200,2,23100,23100,23100,3100,0,20000,0,0,171100,170000,170000,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194200,3925,1960,0,220,1245,500,1745,3236,1398,480,396,0,30,84,48,360,2087,689,270,79,340,0,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,1,80,300,400,3,,,
