"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","보완_등록장애인유무_가구구분코드","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","이사여부","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2023,010200192,1713.849102613,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,G,5,31,G2,1,G1,1,3,G3,G1,G1,G1,Q1,D02,G2,Q2,D04,Q1,D02,2,16360,16260,1260,1260,1260,0,0,0,15000,100,0,0,0,0,100,0,100,100,0,12000,12000,10000,0,0,10000,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,0,10000,0,10000,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,1105,730,375,4360,1458,918,102,15,423,0,423,825,2270,1000,156,0,100,72,60,882,2903,633,3,55,200,0,375,1,1,2,3,1,2,2,,1,,2,,2,,,1,40,,,1,1,55,200,250,3,,,
2023,010200212,1015.096466935,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,I,9,63,G5,2,G2,4,1,G1,G1,G2,G1,Q2,D03,G2,Q2,D04,Q3,D05,2,20500,1500,1500,1500,1500,0,0,0,0,19000,19000,19000,0,0,0,0,0,0,0,4000,4000,4000,4000,0,0,0,0,0,0,4000,0,0,0,0,0,0,4000,0,0,4000,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,596,144,16500,2538,516,0,19,1403,600,2003,2323,1222,430,150,0,240,30,12,360,1437,215,20,51,0,0,144,1,1,2,2,2,,,2,1,,1,5,2,,,3,,1,3,1,1,65,150,200,4,,,
2023,010200232,737.729959337,G2,2,2,G1,G2,G2,G2,G2,1,,G1,2,,,71,G5,7,G4,2,1,G1,G2,G1,G2,Q1,D02,G2,Q1,D02,Q2,D03,2,6545,45,45,45,45,0,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545,2283,700,0,993,590,0,590,2101,1090,480,50,0,300,60,50,150,1272,182,148,34,0,0,0,1,3,1,1,2,,,1,2,,,,,,,,,,,,1,85,150,200,5,,,
2023,010200242,894.238407723,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,80,G5,7,G4,3,3,G3,G1,G1,G2,Q1,D01,G1,Q1,D01,Q1,D01,2,532,532,32,32,32,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,999,0,0,0,979,20,999,919,686,240,336,0,60,12,18,20,766,80,0,0,80,0,0,1,1,2,3,1,1,2,,2,,,,,,,,,,,,2,,0,0,,55,5,4
2023,010200252,787.165193319,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,Q,4,63,G5,2,G2,4,1,G1,G2,G3,G2,Q2,D04,G3,Q2,D03,Q2,D04,2,10492,1064,1064,1064,1064,0,0,0,0,9428,8000,8000,0,0,1428,1200,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10492,3673,2389,0,4,1280,0,1280,3507,1733,550,240,0,50,188,60,645,1899,166,34,112,20,0,0,1,1,2,2,2,,,1,2,,,,,,,,,,,,1,70,100,150,4,,,
2023,010200282,1093.614119455,G2,1,4,G2,G2,G2,G2,G2,8,1,G4,2,S,2,40,G3,1,G1,2,1,G1,G2,G2,G1,Q3,D05,G3,Q3,D05,Q3,D05,2,25260,2710,2710,2710,1510,1200,0,0,0,22550,21000,21000,0,0,1550,1400,150,150,0,2376,2376,2376,2376,0,0,0,0,0,0,2376,0,0,0,0,0,0,2376,0,0,2376,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,62,128,22884,4582,4360,0,32,190,0,190,3909,3290,720,240,600,50,360,180,1140,3963,673,45,180,80,240,128,1,1,2,2,1,5,4,,1,,1,1,2,,,1,10,,,1,1,68,250,300,4,,,
2023,010200312,2001.073187265,G1,1,2,G1,G2,G2,G2,G2,4,1,G3,2,G,3,68,G5,1,G1,2,1,G1,G3,G2,G1,Q4,D08,G5,Q5,D10,Q5,D09,2,139600,1500,1500,1500,1500,0,0,0,0,138100,136000,70000,66000,0,2100,2100,0,0,0,43500,40000,40000,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0,15000,25000,0,40000,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,16400,14000,2400,96100,8834,4200,2000,1998,266,370,636,6022,3330,1400,400,0,100,720,120,590,6142,2812,235,127,0,50,2400,3,1,2,4,1,7,4,,1,,1,2,2,,,1,30,,,1,1,70,200,300,4,,,
2023,010200332,1848.561646937,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,8,51,G4,4,G3,2,3,G3,G1,G3,G2,Q4,D08,G5,Q2,D03,Q2,D03,2,8810,8550,7550,7550,4250,3300,0,0,1000,260,0,0,0,0,260,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8810,9321,5757,3410,4,150,0,150,8683,3727,1200,765,0,200,306,296,960,4365,638,89,489,60,0,0,2,1,2,4,1,1,1,,2,,,,,,,,,,,,1,70,150,200,5,,,
2023,010200362,1541.773550905,G1,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,75,G5,7,G4,2,1,G1,G4,G4,G1,Q2,D04,G3,Q5,D10,Q5,D10,2,150250,250,250,250,250,0,0,0,0,150000,150000,150000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,141250,3448,0,0,3187,261,0,261,2712,2267,1200,500,0,245,20,72,230,3003,736,285,451,0,0,0,1,1,2,1,2,,,2,2,,,,,,,,,,,,2,,0,0,,70,4,6
2023,010201112,1159.777971515,G1,1,4,G2,G2,G2,G2,G2,8,5,G4,2,M,2,42,G3,1,G1,2,2,G2,G2,G1,G2,Q5,D09,G6,Q3,D06,Q4,D07,2,37320,37320,9320,9320,6000,1680,1640,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37320,13090,12934,0,16,140,0,140,10176,6900,3000,200,2400,300,150,250,600,9814,2914,1498,1356,60,0,0,2,4,2,3,1,1,2,,2,,,,,,,,,,,,1,60,200,300,3,,,
2023,010201132,1088.688116913,G1,1,2,G2,G2,G2,G2,G2,2,1,G1,2,I,9,59,G4,1,G1,2,3,G3,G1,G1,G2,Q4,D07,G5,Q1,D01,Q1,D02,2,1900,1900,1400,1400,1400,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,7298,7270,0,28,0,0,0,6405,2680,680,400,0,50,120,240,1190,3573,893,221,672,0,0,0,1,1,2,4,1,1,2,,2,,,,,,,,,,,,1,65,200,250,4,,,
2023,010201192,1533.539171162,G1,1,4,G2,G2,G2,G2,G1,7,1,G4,2,M,2,49,G3,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q5,D10,Q5,D10,2,166196,40196,40196,40196,740,3456,36000,0,0,126000,125000,125000,0,0,1000,500,500,500,0,42000,42000,42000,42000,0,0,0,0,0,0,42000,0,0,0,0,0,0,42000,0,0,42000,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,2000,1200,124196,8281,7037,0,944,300,0,300,5539,5526,2000,600,2000,60,60,96,710,8268,2742,390,602,550,0,1200,1,7,1,2,2,,,1,1,,1,1,2,,,3,,1,1,1,1,65,300,500,4,,,
2023,010300142,1428.246930236,G1,1,1,G2,G2,G2,G2,G2,7,1,G4,1,L,2,36,G2,4,G3,4,3,G3,G1,G4,G2,Q3,D06,G4,Q5,D09,Q5,D09,2,81200,1200,200,200,200,0,0,0,1000,80000,80000,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81200,6014,0,0,6014,0,0,0,5679,3352,300,488,0,600,20,24,1920,3687,335,0,335,0,0,0,2,1,2,4,1,1,6,,2,,,,,,,,,,,,1,50,500,500,1,,,
2023,010300162,1036.552468418,G1,2,1,G2,G2,G2,G2,G2,5,1,G4,1,S,4,34,G2,4,G3,1,3,G3,G1,G1,G1,Q2,D03,G3,Q2,D03,Q2,D04,2,11100,11100,1100,100,100,0,0,1000,10000,0,0,0,0,0,0,0,0,0,0,460,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,460,0,0,460,0,0,0,0,0,0,0,0,460,0,460,0,0,0,0,0,0,0,0,10640,3015,0,3000,15,0,0,0,2830,2884,1300,600,0,10,84,144,746,3069,185,21,164,0,0,0,1,1,2,2,2,,,4,1,,3,,2,,,1,30,,,1,1,60,200,300,3,,,
2023,010300172,1642.642683339,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,F,7,41,G3,2,G2,1,2,G2,G1,G3,G1,Q1,D02,G2,Q3,D05,Q3,D05,2,30050,28750,1750,1750,1110,240,400,0,27000,1300,0,0,0,0,1300,1300,0,0,0,13500,13500,13500,0,0,13500,0,0,0,0,13500,0,0,0,0,0,0,0,13500,0,0,0,0,13500,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,1500,380,16550,1900,969,893,38,0,0,0,1161,1590,360,160,0,30,180,100,760,2329,739,130,129,100,0,380,3,7,2,2,2,,,1,2,,1,1,2,,,2,,2,,2,1,60,200,500,4,,,
2023,010300182,1036.552468418,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,G,2,30,G2,1,G1,1,2,G2,G1,G1,G2,Q2,D04,G3,Q2,D03,Q2,D04,2,10500,10500,500,500,500,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,3709,3695,0,14,0,0,0,3201,1656,480,162,0,70,84,420,440,2164,508,122,336,50,0,0,1,3,1,2,1,1,2,,2,,,,,,,,,,,,1,55,120,200,3,,,
2023,010300192,1324.015794006,G1,2,1,G2,G2,G2,G2,G2,3,1,G2,1,L,9,53,G4,1,G1,4,3,G3,G2,G1,G2,Q2,D03,G2,Q2,D03,Q2,D04,2,13040,13040,10040,10040,6800,3240,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13040,2992,2790,0,2,0,200,200,2620,1948,1080,420,0,60,120,108,160,2320,372,28,224,120,0,0,1,1,1,2,2,,,1,2,,,,,,,,,,,,1,70,200,300,3,,,
2023,010300212,654.701226549,G2,1,2,G1,G2,G2,G2,G1,4,1,G3,2,,,80,G5,7,G4,2,1,G1,G2,G3,G2,Q1,D02,G2,Q1,D02,Q1,D02,2,4340,290,290,290,290,0,0,0,0,4050,4000,4000,0,0,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4340,1761,330,0,5,1426,0,1426,1754,1402,720,120,0,90,72,30,370,1409,7,7,0,0,0,0,1,1,2,2,1,5,2,,2,,,,,,,,,,,,2,,0,0,,70,4,4
2023,010300222,1289.892020833,G2,1,1,G2,G2,G2,G2,G2,6,1,G4,1,H,8,51,G4,1,G1,4,1,G1,G2,G2,G1,Q3,D06,G4,Q2,D04,Q3,D05,2,20130,130,130,130,130,0,0,0,0,20000,20000,20000,0,0,0,0,0,0,0,300,300,300,300,0,0,0,0,0,0,300,0,0,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,11,19830,5809,5804,0,0,5,0,5,3709,1860,400,170,0,10,50,120,1110,3960,2100,364,515,1200,10,11,2,1,2,2,1,3,2,,1,,1,1,2,,,1,30,,,1,1,65,200,300,4,,,
2023,010300232,1176.69470208,G2,1,3,G2,G2,G2,G2,G2,6,2,G3,2,G,3,35,G2,1,G1,2,2,G2,G2,G2,G1,Q4,D08,G5,Q4,D07,Q4,D07,2,44000,41300,15300,15300,4600,9000,1700,0,26000,2700,0,0,0,0,2700,2700,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,0,0,1500,0,1500,0,0,0,0,0,1100,0,1100,42500,8474,8319,0,35,120,0,120,6491,5290,2400,420,360,240,160,200,1510,7273,1983,65,488,300,30,1100,3,7,1,1,1,1,2,,1,,1,1,2,,,3,,1,1,1,1,80,200,300,4,,,
2023,010300252,1358.12836093,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,H,3,28,G1,1,G1,2,2,G2,G2,G2,G1,Q4,D07,G5,Q2,D04,Q1,D02,2,17820,17320,2820,2820,1930,890,0,0,14500,500,0,0,0,0,500,500,0,0,0,13000,13000,13000,0,0,13000,0,0,0,0,0,13000,0,0,0,13000,0,0,0,0,0,0,0,13000,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,100,53,4820,7064,6981,3,80,0,0,0,6229,3480,960,276,0,50,864,180,1150,4315,835,86,596,100,0,53,1,3,1,2,1,1,2,,1,,1,1,2,,,2,,1,2,2,1,65,150,200,4,,,
2023,010300262,727.917875672,G2,1,5,G2,G2,G2,G1,G2,3,1,G2,2,,,79,G5,7,G4,2,1,G1,G3,G1,G1,Q3,D05,G4,Q4,D08,Q4,D08,2,66290,6490,6490,6490,1290,1200,4000,0,0,59800,59000,14000,45000,0,800,800,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,61290,5341,2986,0,1001,1354,0,1354,3765,3676,1800,360,0,216,360,240,700,5252,1576,97,279,1200,0,0,1,7,1,3,1,2,4,,2,,,,,,,,,,,,2,,0,0,,63,3,1
2023,010300272,844.950094353,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,I,4,63,G5,4,G3,4,2,G2,G2,G4,G1,Q1,D02,G2,Q1,D02,Q1,D02,2,4850,3350,850,50,50,0,0,800,2500,1500,0,0,0,0,1500,0,1500,500,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1000,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,35,0,35,3850,1940,0,1800,140,0,0,0,1771,1064,240,120,0,120,60,84,440,1233,169,2,132,0,0,35,3,1,2,4,1,1,1,,3,7,3,,2,,,2,,1,4,2,1,70,100,200,4,,,
2023,010300282,650.913272982,G2,2,2,G2,G2,G2,G2,G2,1,,G1,2,,,67,G5,7,G4,3,1,G1,G2,G1,G1,Q3,D05,G4,Q2,D03,Q2,D03,2,12015,4015,4015,4015,4015,0,0,0,0,8000,8000,8000,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,9015,5300,4268,0,21,1011,0,1011,5024,2138,890,420,0,78,120,95,535,2414,276,89,167,20,0,0,1,1,2,2,2,,,3,2,,3,,2,,,1,10,,,2,1,70,200,250,4,,,
2023,010300292,654.701226549,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,73,G5,7,G4,2,3,G3,G1,G1,G2,Q1,D02,G2,Q1,D01,Q1,D02,2,1800,1800,1300,1300,1300,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1679,297,0,30,1342,10,1352,1668,970,300,216,0,48,36,60,310,981,11,1,0,10,0,0,1,1,2,2,2,,,1,2,,,,,,,,,,,,2,,0,0,,72,5,4
2023,010300332,860.978475848,G1,2,1,G2,G2,G2,G2,G2,7,1,G4,1,I,2,24,G1,1,G1,1,3,G3,G1,G1,G1,Q2,D03,G2,Q1,D02,Q1,D01,2,2950,2950,950,950,950,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,950,2519,1965,0,9,449,96,545,2373,1761,600,100,0,125,120,120,696,1907,146,2,144,0,0,0,2,1,2,2,1,1,2,,2,,2,,2,,,1,10,,,1,1,56,200,300,5,,,
2023,010300352,2373.597232356,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,J,3,39,G2,1,G1,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D09,Q4,D08,2,81300,7300,7300,7300,4300,0,3000,0,0,74000,70000,70000,0,0,4000,4000,0,0,0,26800,26800,22800,22800,0,0,0,0,0,0,22800,0,0,0,0,0,0,22800,0,0,22800,0,0,0,22800,0,4000,4000,0,0,0,0,0,0,0,0,4000,0,0,0,0,4000,0,0,4000,0,0,0,0,0,0,3500,3000,500,54500,14584,14407,0,33,144,0,144,11231,4560,1440,480,100,100,400,240,1800,7913,3353,1289,1164,400,0,500,2,7,1,3,1,2,2,,1,,1,1,2,,,2,,1,2,1,1,85,400,1000,3,,,
2023,010300362,2378.110929597,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,L,3,63,G5,4,G3,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,D09,2,183620,10120,10120,10120,3120,0,7000,0,0,173500,170000,70000,100000,0,3500,3500,0,0,0,87000,52000,46000,0,46000,0,0,0,0,0,46000,0,0,0,0,0,16000,30000,0,0,16000,30000,0,0,46000,0,6000,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,6000,4000,2000,0,0,0,0,35000,15907,13167,2740,96620,19014,9245,0,8705,1064,0,1064,13586,5514,2400,480,0,240,600,180,1614,10942,5428,1348,1340,0,0,2740,3,1,2,4,2,,,5,1,,2,,2,,,2,,1,1,2,1,90,500,500,2,,,
2023,010300372,1184.533305045,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,C,2,42,G3,3,G3,2,1,G1,G2,G3,G1,Q5,D10,G6,Q5,D09,Q4,D08,2,82792,40392,40392,38392,4200,24192,10000,2000,0,42400,39000,39000,0,0,3400,3400,0,0,0,26700,26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23700,0,0,0,0,23700,0,0,23700,0,0,0,0,0,0,12300,11400,0,23700,0,3000,0,0,0,0,6680,4520,2160,56092,14022,3777,10000,215,30,0,30,9432,6870,1200,240,1440,300,200,600,2890,11460,4590,1122,1238,70,0,2160,2,7,2,4,1,2,2,,2,,2,,2,,,2,,2,,1,1,70,400,600,3,,,
2023,010300382,1491.084260871,G1,1,3,G2,G2,G2,G2,G2,7,1,G4,2,M,2,46,G3,1,G1,2,3,G3,G2,G3,G1,Q5,D10,G6,Q5,D10,Q5,D10,2,355448,53948,13948,13948,6340,7008,600,0,40000,301500,300000,0,300000,0,1500,1500,0,0,0,184000,36000,30000,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,30000,0,0,0,30000,0,0,30000,0,6000,0,0,0,0,0,6000,0,6000,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,0,148000,808,0,808,171448,16579,16020,536,23,0,0,0,14227,6840,2400,1200,1800,10,500,130,800,9192,2352,617,727,200,0,808,3,1,3,3,1,3,2,,1,,1,1,2,,,2,,2,,2,1,65,500,500,3,,,
