"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","이사여부","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2022,410900241,785.463781138,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,Q,9,77,G5,2,G2,3,1,G1,G1,G1,G2,Q1,D02,G2,Q1,D02,Q2,D03,6880,2,880,880,880,880,0,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1300,0,6880,1455,297,0,150,508,500,1008,1446,712,360,58,0,20,24,30,220,721,9,9,0,0,0,0,2,1,1,2,1,2,2,,2,,,,,,,,,,,,1,80,60,110,4,,,
2022,410900251,1571.159089357,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,C,2,43,G3,1,G1,2,2,G2,G2,G2,G1,Q5,D09,G6,Q4,D08,Q3,D06,60455,1,59655,11655,11655,2631,7524,1500,0,48000,800,0,0,0,0,800,500,300,300,0,34200,34200,32000,0,0,32000,0,0,0,0,32000,0,0,0,0,32000,0,0,0,0,0,0,0,32000,0,32000,2200,0,0,0,0,0,2200,0,2200,0,0,0,0,0,0,0,0,2200,0,2200,0,0,0,0,0,80,80,0,26255,11717,11538,1,38,140,0,140,10604,5840,1680,360,1560,50,240,200,1750,6953,1113,84,779,150,100,0,2,7,1,3,1,2,2,,1,,3,,2,,,3,,1,2,1,1,70,250,300,3,,,
2022,410900261,1182.016920634,G2,1,2,G2,G2,G2,G2,G1,3,1,G2,2,,,64,G5,7,G4,2,1,G1,G2,G2,G2,Q2,D04,G3,Q2,D04,Q3,D05,18828,2,2528,2528,2528,310,2218,0,0,0,16300,16300,16000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18828,3064,1951,0,1,872,240,1112,2844,1461,495,149,0,150,95,82,490,1681,220,14,171,35,0,0,1,1,2,2,2,,,1,2,,,,,,,,,,,,2,,0,0,,54,4,1
2022,410900281,1037.494524392,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,F,9,51,G4,2,G2,1,2,G2,G1,G3,G2,Q2,D03,G2,Q1,D02,Q1,D02,3200,2,3200,200,200,200,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380,3200,180,3200,2746,2327,19,4,296,100,396,2440,1084,600,120,0,100,40,84,140,1390,306,14,112,0,0,180,2,1,2,2,1,1,2,,1,,,,,,,,,,,,1,70,100,150,4,,,
2022,410900291,3467.27462711,G2,2,1,G2,G2,G2,G2,G2,5,1,G4,1,S,4,30,G2,2,G2,1,3,G3,G1,G3,G2,Q2,D03,G2,Q1,D02,Q1,D02,4670,2,4670,1170,1170,1170,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670,2425,2400,0,0,25,0,25,2389,1164,240,420,0,12,60,72,360,1200,36,1,35,0,0,0,2,1,2,4,1,1,2,,2,,,,,,,,,,,,1,65,150,200,3,,,
2022,410900341,1991.92310604,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,H,8,70,G5,4,G3,2,1,G1,G2,G3,G1,Q4,D07,G4,Q2,D04,Q3,D05,20440,2,4440,4440,4440,2520,1920,0,0,0,16000,13500,13500,0,0,2500,500,2000,0,2000,3500,3500,3500,3500,0,0,0,0,0,0,3500,0,0,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,330,307,16940,6913,2000,4000,4,909,0,909,6469,1690,600,120,0,130,30,240,570,2134,444,40,97,0,0,307,1,1,2,2,1,5,2,,2,,1,1,2,,,2,,1,3,1,1,78,200,300,3,,,
2022,410900351,2240.149861207,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,O,4,43,G3,1,G1,2,2,G2,G2,G2,G1,Q4,D07,G4,Q5,D09,Q5,D09,116790,2,45040,5040,5040,3780,1160,100,0,40000,71750,70000,0,70000,0,1750,1300,450,450,0,40000,3000,3000,0,3000,0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,0,0,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,17144,17000,144,76790,6776,6125,0,101,550,0,550,5469,4020,2400,240,50,20,120,60,1130,5327,1307,173,810,180,0,144,2,1,2,3,1,2,2,,1,,3,,2,,,1,10,,,1,1,65,200,300,2,,,
2022,410900361,2134.173960467,G1,2,1,G2,G2,G2,G2,G2,4,1,G3,1,Q,9,58,G4,1,G1,4,1,G1,G1,G2,G2,Q1,D01,G2,Q2,D04,Q3,D05,18091,2,1091,1091,1091,1000,91,0,0,0,17000,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18091,1167,600,0,227,140,200,340,864,1200,840,120,0,30,30,60,120,1503,303,39,44,100,120,0,1,1,2,3,1,7,5,,2,,,,,,,,,,,,1,70,100,200,3,,,
2022,410900371,2538.734135443,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,L,5,48,G3,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D08,Q5,D09,79560,2,8160,8160,8160,1960,1200,5000,0,0,71400,70000,50000,20000,0,1400,1400,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,77560,8023,5884,1008,1061,70,0,70,7047,2910,1000,240,0,250,600,120,700,3886,976,221,755,0,0,0,2,3,2,3,1,3,4,,2,,,,,,,,,,,,1,65,300,500,3,,,
2022,410900381,2494.213979129,G1,1,4,G2,G2,G2,G2,G2,7,1,G4,2,P,2,46,G3,1,G1,2,1,G1,G2,G3,G1,Q4,D08,G5,Q2,D04,Q2,D04,20705,2,3305,3305,3305,1200,2105,0,0,0,17400,17000,17000,0,0,400,400,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,2500,0,2500,0,2500,0,0,0,2500,0,5000,0,0,0,5000,0,0,0,0,2000,0,4150,4000,150,13705,8609,8467,0,2,140,0,140,6623,3220,1200,150,200,350,200,300,820,5206,1986,261,975,200,400,150,1,7,1,2,2,,,3,1,,1,1,2,,,2,,2,,1,1,62,200,350,4,,,
2022,410900391,3251.235549088,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,51,G4,3,G3,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,348950,2,76950,76950,76950,42030,13920,21000,0,0,272000,269000,58000,211000,0,3000,3000,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,334950,17712,0,5400,11697,615,0,615,14574,4568,1800,360,500,324,624,120,840,7706,3138,2118,1020,0,0,0,4,1,2,1,2,,,2,2,,,,,,,,,,,,1,70,400,450,3,,,
2022,410901101,2675.492758862,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,I,4,40,G3,4,G3,2,5,G4,G4,G1,G1,Q5,D09,G6,Q4,D07,Q2,D04,45000,2,13500,13500,10000,10000,0,0,3500,0,31500,30000,0,30000,0,1500,1500,0,0,0,30000,30000,30000,0,0,0,0,0,0,30000,30000,0,0,0,0,0,0,0,30000,0,0,30000,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,11856,1200,10000,36,620,0,620,11678,3645,1500,350,200,300,500,190,605,3823,178,31,147,0,0,0,1,1,2,3,2,,,1,1,,1,1,2,,,1,10,,,1,1,70,300,300,3,,,
2022,411000152,2031.286188492,G1,2,3,G2,G2,G2,G2,G2,4,1,G3,2,G,5,44,G3,4,G3,4,1,G1,G2,G2,G1,Q3,D06,G4,Q4,D08,Q3,D06,68730,2,1530,1530,1530,1530,0,0,0,0,67200,61000,61000,0,0,6200,1200,5000,5000,0,42000,42000,12000,0,0,12000,0,0,0,0,12000,0,0,0,0,12000,0,0,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,480,0,480,26730,5695,2400,2902,18,375,0,375,4514,2760,1200,200,0,200,260,200,700,3941,1181,118,403,180,0,480,3,1,2,4,2,,,4,1,,2,,1,3,2,3,,2,,3,1,65,200,300,5,,,
2022,411000162,1757.555292326,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,H,8,77,G5,4,G3,2,1,G1,G2,G2,G1,Q5,D09,G6,Q4,D08,Q5,D09,76750,2,1000,1000,1000,1000,0,0,0,0,75750,65000,65000,0,0,10750,2600,8150,150,8000,4500,4500,3500,3500,0,0,0,0,0,0,3500,0,0,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,1000,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,1114,670,444,72250,10996,7109,2400,420,1067,0,1067,9640,3044,1200,180,0,360,624,240,440,4400,1356,252,660,0,0,444,1,1,2,4,2,,,4,1,,1,1,2,,,2,,1,3,1,1,80,150,200,4,,,
2022,411000202,997.887455502,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,Q,9,71,G5,2,G2,3,1,G1,G1,G2,G2,Q1,D01,G2,Q3,D05,Q3,D05,24212,2,1212,1212,1212,12,0,1200,0,0,23000,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24212,1005,297,0,0,708,0,708,970,1288,600,184,0,10,36,30,428,1323,35,20,0,5,10,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,1,80,50,70,4,,,
2022,411000222,797.904561823,G2,2,2,G2,G2,G2,G2,G2,2,1,G1,2,,,85,G5,7,G4,3,1,G1,G2,G2,G1,Q3,D06,G4,Q4,D08,Q4,D08,65627,2,6092,6092,6092,3500,2592,0,0,0,59535,58000,58000,0,0,1535,1400,135,135,0,3750,3750,3750,0,0,0,0,0,3750,0,3750,0,0,0,0,0,0,0,3750,0,3750,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,408,182,61877,5328,2801,80,98,2029,320,2349,4662,1980,990,288,0,140,220,92,250,2646,666,95,244,110,35,182,3,1,2,2,2,,,2,1,,1,1,2,,,2,,1,1,1,2,,0,0,,65,4,1
2022,411000242,841.535699935,G2,2,1,G1,G2,G2,G2,G1,1,,G1,1,,,77,G5,7,G4,3,5,G4,G1,G3,G2,Q1,D01,G1,Q1,D01,Q1,D01,50,2,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,848,0,0,0,728,120,848,848,708,480,72,0,12,20,24,100,708,0,0,0,0,0,0,1,1,2,4,2,,,4,2,,,,,,,,,,,,2,,0,0,,60,5,4
2022,411000252,1042.385615193,G2,1,3,G2,G2,G2,G2,G1,1,,G1,2,,,61,G5,7,G4,4,2,G2,G1,G3,G2,Q2,D03,G2,Q1,D02,Q1,D02,4150,2,4150,150,150,150,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,2594,0,0,1,2593,0,2593,2593,1646,840,72,150,20,72,72,420,1647,1,1,0,0,0,0,1,1,2,4,1,5,1,,2,,,,,,,,,,,,2,,0,0,,55,4,4
2022,411000262,1202.999957113,G2,2,1,G2,G2,G2,G2,G2,7,2,G4,1,,,56,G4,7,G4,1,1,G1,G2,G2,G2,Q1,D02,G2,Q4,D08,Q4,D08,64960,2,5060,5060,5060,500,4560,0,0,0,59900,59900,59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64960,2001,440,0,91,1470,0,1470,1778,1004,600,120,60,10,84,15,115,1227,223,26,197,0,0,0,1,1,2,2,1,2,2,,2,,,,,,,,,,,,1,65,100,200,4,,,
2022,411000272,1420.107371334,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,8,34,G2,1,G1,2,1,G1,G1,G3,G2,Q2,D04,G3,Q2,D03,Q2,D04,10848,2,3348,3348,3348,320,3028,0,0,0,7500,6500,6500,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,100,5,10848,3387,2849,0,0,538,0,538,3101,2400,1200,250,100,50,120,280,400,2686,286,18,153,100,10,5,2,4,2,2,1,2,2,,2,,,,,,,,,,,,1,70,200,300,5,,,
2022,411000292,2060.860518182,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,I,4,38,G2,3,G3,2,3,G3,G2,G2,G1,Q4,D07,G5,Q5,D10,Q2,D03,142775,2,11775,6775,3775,175,3600,0,3000,5000,131000,123600,0,123600,0,7400,1400,6000,1000,5000,135134,60134,57134,0,0,0,0,57134,0,0,54134,0,0,0,3000,3000,0,54134,0,0,0,57134,0,0,57134,0,3000,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,75000,3313,1933,1380,7641,7377,4965,2014,3,395,0,395,3853,5180,1900,1390,400,100,430,170,790,8704,3524,812,1252,80,0,1380,2,1,1,3,1,2,2,,1,,1,1,2,,,2,,1,2,1,1,65,300,400,3,,,
2022,411000302,1435.606404188,G1,1,2,G2,G2,G2,G2,G2,2,1,G1,2,N,9,70,G5,2,G2,2,1,G1,G2,G3,G2,Q3,D05,G3,Q3,D06,Q4,D07,40040,2,9740,9740,9740,2000,7740,0,0,0,30300,30000,30000,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40040,4789,3856,0,13,920,0,920,4578,2260,1060,120,0,60,120,60,840,2471,211,67,144,0,0,0,1,1,3,4,2,,,4,2,,,,,,,,,,,,1,73,200,200,4,,,
2022,411000332,1969.922598059,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,L,1,59,G4,1,G1,2,1,G1,G2,G2,G1,Q4,D07,G5,Q4,D08,Q4,D08,62300,2,2000,2000,2000,2000,0,0,0,0,60300,60000,60000,0,0,300,300,0,0,0,8200,8200,8200,8200,0,0,0,0,0,0,8200,0,0,0,0,0,0,8200,0,0,8200,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,660,240,54100,7101,6503,461,67,70,0,70,5970,1680,600,120,0,120,240,80,520,2811,1131,329,562,0,0,240,3,2,2,4,1,2,2,,2,,1,1,2,,,1,30,,,1,1,70,300,400,5,,,
2022,411000342,4329.916385699,G1,1,3,G2,G2,G2,G2,G2,5,1,G4,2,G,3,39,G2,1,G1,2,3,G3,G2,G2,G1,Q5,D09,G6,Q3,D05,Q3,D05,23300,2,18600,6100,6000,3800,0,2200,100,12500,4700,0,0,0,0,4700,4700,0,0,0,5850,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810,0,0,0,0,0,5810,0,5810,0,0,0,0,4950,0,0,860,0,5810,0,0,40,0,0,0,559,300,259,17450,10103,9749,0,129,225,0,225,8568,4400,1500,500,300,300,500,300,1000,5935,1535,484,792,0,0,259,3,4,2,2,1,3,4,,1,,3,,2,,,2,,2,,1,1,70,200,400,3,,,
2022,411000362,1845.159933866,G1,1,1,G2,G2,G2,G2,G1,6,1,G4,1,Q,1,62,G5,1,G1,1,3,G3,G2,G2,G2,Q2,D04,G3,Q2,D03,Q2,D04,12100,2,9800,8200,8200,8200,0,0,0,1600,2300,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,3507,3360,0,122,25,0,25,792,1448,420,360,0,180,120,60,308,4163,2715,11,2704,0,0,0,1,2,2,2,2,,,1,2,,,,,,,,,,,,1,70,120,150,2,,,
2022,411000392,2740.650299656,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,C,3,40,G3,1,G1,2,2,G2,G2,G2,G2,Q5,D09,G6,Q4,D07,Q4,D07,42880,2,37080,7080,7080,3550,2310,1220,0,30000,5800,3000,0,3000,0,2800,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,42880,11866,11456,0,215,195,0,195,9920,3140,600,180,480,240,600,120,920,5086,1946,620,966,360,0,0,1,1,2,3,2,,,3,2,,,,,,,,,,,,1,65,200,300,4,,,
2022,411100112,1297.365323562,G1,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,72,G5,7,G4,2,1,G1,G2,G3,G2,Q2,D04,G3,Q3,D06,Q3,D06,32230,2,230,230,230,230,0,0,0,0,32000,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32230,3134,1912,179,17,1026,0,1026,3001,1220,480,200,0,300,100,20,120,1353,133,64,69,0,0,0,2,1,2,2,2,,,2,2,,,,,,,,,,,,2,,0,0,,62,5,4
2022,411100132,1871.497988357,G1,2,3,G2,G2,G2,G2,G2,6,1,G4,2,Q,2,52,G4,1,G1,2,3,G3,G2,G1,G2,Q4,D08,G5,Q1,D02,Q1,D02,2900,2,2900,900,900,900,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,8309,8171,0,47,91,0,91,7809,2044,720,1008,0,90,60,144,22,2544,500,2,498,0,0,0,5,1,2,4,1,1,1,,2,,,,,,,,,,,,1,70,300,300,5,,,
2022,411100142,1800.370265528,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,63,G5,7,G4,2,1,G1,G3,G2,G1,Q2,D04,G3,Q5,D10,Q5,D10,165990,2,90,90,90,90,0,0,0,0,165900,165000,100000,65000,0,900,900,0,0,0,5000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,3000,120,0,120,160990,3586,0,0,2347,1239,0,1239,2688,2450,1000,360,0,120,120,120,730,3348,898,346,432,0,0,120,1,1,2,2,2,,,3,1,,3,,2,,,1,10,,,1,2,,0,0,,55,3,2
2022,411100152,2012.007981533,G1,1,4,G2,G2,G2,G2,G2,2,1,G1,2,F,7,61,G5,2,G2,2,3,G3,G2,G1,G1,Q4,D07,G5,Q2,D03,Q1,D02,10170,2,5270,270,270,270,0,0,0,5000,4900,0,0,0,0,4900,4900,0,0,0,6880,6880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,3000,0,0,700,0,3700,0,0,0,0,3000,0,0,0,700,3000,700,0,3180,0,0,0,2876,2720,156,3290,7332,5731,1472,29,100,0,100,6354,3340,720,720,0,100,500,500,800,4318,978,130,692,0,0,156,3,1,2,4,2,,,3,1,,3,,2,,,3,,2,,1,1,65,250,300,4,,,
