"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","조사_경상소득_근로소득","조사_경상소득_사업소득","조사_경상소득_재산소득","조사_경상소득_공적이전소득","조사_경상소득_사적이전소득","조사_경상소득_이전소득","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","조사_지출_비소비지출","조사_지출_비소비지출_세금","조사_지출_비소비지출_공적연금사회보험료","조사_지출_비소비지출_가구사이이전지출비","조사_지출_비소비지출_비영리단체이전지출비","조사_지출_비소비지출_연간지급이자","지출_소비지출비","지출_소비지출_외식비포함식료품비","지출_소비지출_주거비","지출_소비지출_보육료포함교육비","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출비","지출_소비지출_경조비","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2014,010201111,P,1439.19248397151,,2860.05763072727,G1,1,3,G2,G2,G2,G2,G2,2,1,G1,2,,,69,G5,7,G4,2,5,G4,G4,G2,G2,G1,Q2,,Q2,D04,G2,Q2,,Q2,D04,Q2,,Q2,D04,12836,1336,1336,1336,400,936,0,0,0,11500,10000,0,10000,0,1500,1500,0,0,0,5000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,5000,0,0,0,7836,2940,2160,0,0,780,0,780,2711,2339,229,49,180,0,0,0,2110,850,40,0,240,500,180,300,100,200,1593,,,,,,,,,,,,,,,,,,,,,2,,,,,69,3,1,2,3
2014,010201121,P,1342.80172273602,,2668.50361386156,G1,1,5,G2,G2,G2,G2,G2,4,3,G2,2,H,8,42,G3,4,G3,1,2,G2,G2,G1,G3,G2,Q3,,Q3,D05,G3,Q3,,Q3,D05,Q3,,Q3,D06,17470,10170,170,170,170,0,0,0,10000,7300,0,0,0,0,7300,1500,5800,0,5800,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,17470,3580,1000,2400,0,180,0,180,3355,2625,225,3,102,0,120,0,2400,800,300,0,400,150,310,440,10,430,1555,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,0,,,2,2
2014,010201131,P,1342.80172273602,,2668.50361386156,G1,1,4,G2,G2,G2,G2,G2,3,1,G2,2,I,4,43,G3,1,G1,2,3,G3,G3,G1,G1,G1,Q4,,Q4,D07,G4,Q1,,Q1,D01,Q1,,Q1,D01,665,665,365,365,365,0,0,0,300,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,10,0,0,0,379,330,49,655,5270,5100,0,0,170,0,170,4973,4078,297,16,172,60,0,49,3781,1800,960,0,60,45,696,220,20,200,2542,,,,,,,,,,,,,,,,,,,,,1,65,180,250,4,0,,,2,3
2014,010201141,P,1405.47631166579,,2793.05477687432,G1,2,1,G2,G2,G2,G2,G1,3,1,G2,1,,,49,G3,7,G4,1,3,G3,G3,G1,G1,G2,Q1,,Q1,D02,G1,Q1,,Q1,D01,Q1,,Q1,D01,505,505,5,5,5,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,505,816,0,0,0,636,180,816,816,600,0,0,0,0,0,0,600,337,240,0,5,8,10,0,0,0,816,,,,,,,,,,,,,,,,,,,,,1,60,100,200,4,0,,,2,2
2014,010201181,P,1571.56538146573,,3123.11789790851,G1,2,2,G2,G2,G2,G2,G2,3,1,G2,2,,,65,G5,7,G4,3,1,G1,G1,G2,G3,G2,Q3,,Q3,D05,G3,Q3,,Q3,D05,Q3,,Q3,D06,18274,4274,4274,4274,3230,1044,0,0,0,14000,13000,13000,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,18274,3655,0,3000,153,422,80,502,3446,2443,209,77,132,0,0,0,2234,1170,210,0,100,220,84,450,150,300,2470,,,,,,,,,,,,,,,,,,,,,2,,,,,62,4,2,2,3
2014,010201191,P,488.605416295279,,970.988710167245,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,K,3,50,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,134400,12200,12200,12200,6260,5640,300,0,0,122200,120000,70000,50000,0,2200,2000,200,200,0,44300,16300,15000,15000,0,0,0,0,0,0,,,,,,0,0,0,0,0,15000,0,0,0,15000,0,1300,0,0,0,0,0,800,500,,,,,,0,0,0,0,0,,,0,0,0,28000,1980,1300,680,90100,12500,12500,0,0,0,0,0,8739,9861,3761,1751,980,250,100,680,6100,1200,420,3000,250,360,240,630,200,430,5010,,,,,,,,,,,,,,,,,,,,,1,60,250,350,3,0,,,2,2
2014,010201211,P,1043.48204109266,,2061.9526371575,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,81,G5,7,G4,3,2,G2,G2,G1,G3,G2,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D02,1040,1040,40,40,40,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,1040,296,0,0,0,116,180,296,295,372,1,1,0,0,0,0,371,240,60,0,26,12,21,12,0,12,296,,,,,,,,,,,,,,,,,,,,,2,,,,,15,5,1,2,2
2014,010201221,P,971.307676158764,,1919.3339847834,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,L,9,63,G5,1,G1,2,1,G1,G1,G2,G2,G2,Q2,,Q2,D03,G2,Q3,,Q3,D05,Q3,,Q3,D05,15500,500,500,500,500,0,0,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,15500,1950,1630,0,0,240,80,320,1833,1243,117,25,52,10,30,0,1126,720,120,0,20,60,36,170,50,120,1342,,,,,,,,,,,,,,,,,,,,,1,70,80,100,4,0,,,2,2
2014,010201241,P,1183.63763721572,,2338.9045415133,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,C,5,37,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D07,G4,Q4,,Q4,D08,Q5,,Q5,D09,45493,10134,10134,10134,6084,4050,0,0,0,35359,35000,35000,0,0,359,300,59,59,0,120,120,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,120,0,0,120,120,0,45373,5000,5000,0,0,0,0,0,4005,3377,995,244,401,220,130,0,2382,1300,206,240,36,300,180,120,60,60,2219,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,0,,,3,3
2014,010201251,P,1309.0566588189,,2586.73632867541,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,F,3,47,G3,1,G1,2,1,G1,G1,G3,G2,G1,Q2,,Q2,D04,G2,Q4,,Q4,D07,Q4,,Q4,D07,29186,3636,3636,3636,160,3476,0,0,0,25550,25000,25000,0,0,550,550,0,0,0,5000,5000,5000,5000,0,0,0,0,0,0,,,,,,0,0,0,0,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,1216,1000,216,24186,2400,2400,0,0,0,0,0,1760,1404,640,47,327,40,10,216,764,240,144,200,48,12,60,60,0,60,1037,,,,,,,,,,,,,,,,,,,,,1,60,150,200,5,0,,,3,1
2014,010201291,P,843.678076827128,,1667.13391148755,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,65,G5,7,G4,3,2,G2,G2,G1,G2,G2,Q1,,Q1,D01,G1,Q2,,Q2,D04,Q3,,Q3,D05,13389,4889,389,389,131,258,0,0,4500,8500,8500,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,17,17,0,13389,729,0,0,0,649,80,729,688,540,41,9,0,0,32,0,499,125,70,0,96,36,48,124,40,84,729,,,,,,,,,,,,,,,,,,,,,2,,,,,65,3,2,2,2
2014,010201301,P,1779.25388426726,,3541.38061557,G1,1,6,G2,G2,G2,G2,G2,4,1,G3,2,L,8,42,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q3,,Q3,D06,G3,Q3,,Q3,D06,Q2,,Q2,D03,20572,3172,3172,3172,1564,1608,0,0,0,17400,17100,17100,0,0,300,300,0,0,0,15000,15000,15000,15000,0,0,0,0,0,0,,,,,,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,840,0,840,5572,4196,4080,0,0,116,0,116,2897,4264,1299,112,347,0,0,840,2965,985,420,600,180,160,300,320,120,200,1556,,,,,,,,,,,,,,,,,,,,,1,65,400,500,2,0,,,2,3
2014,010201311,P,1891.78623043769,,3765.36206090372,G1,1,6,G2,G2,G2,G2,G2,3,1,G2,2,N,9,62,G5,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D07,G4,Q5,,Q5,D09,Q5,,Q5,D09,73722,3732,3732,2732,1955,777,0,1000,0,69990,63000,18000,45000,0,6990,4340,2650,1650,1000,32700,22700,20600,20600,0,0,0,0,0,0,,,,,,0,0,0,0,0,9000,11600,0,0,20600,0,1800,0,1800,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,300,0,10000,2154,150,2004,41022,5120,1320,3800,0,0,0,0,2925,5923,2195,86,105,0,0,2004,3728,1350,350,288,80,650,360,650,150,500,2037,,,,,,,,,,,,,,,,,,,,,1,65,120,200,3,0,,,3,3
2014,010201321,P,1677.56811891973,,3338.98803742582,G1,1,5,G2,G2,G2,G2,G2,6,1,G4,2,J,3,41,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D08,G4,Q4,,Q4,D08,Q4,,Q4,D08,44498,17498,17498,17498,15098,2400,0,0,0,27000,24000,24000,0,0,3000,2700,300,300,0,7500,7500,7500,7500,0,0,0,0,0,0,,,,,,0,0,0,0,0,7500,0,0,0,7500,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,1080,550,530,36998,6000,0,6000,0,0,0,0,4778,5608,1222,257,435,0,0,530,4386,1200,360,1800,50,36,480,460,100,360,2426,,,,,,,,,,,,,,,,,,,,,1,60,200,400,2,0,,,3,3
2014,010201331,P,1828.96488989721,,3640.324219095,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,J,2,42,G3,1,G1,2,2,G2,G2,G2,G2,G1,Q4,,Q4,D08,G4,Q5,,Q5,D09,Q5,,Q5,D09,58192,32691,9691,9691,2500,5041,2150,0,23000,25501,25000,0,25000,0,501,450,51,51,0,15000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,15000,0,0,0,43192,6700,5200,1500,0,0,0,0,5843,4147,857,277,480,100,0,0,3290,1000,240,800,300,200,200,550,150,400,3020,,,,,,,,,,,,,,,,,,,,,1,60,200,250,3,0,,,2,3
2014,010201351,P,1614.27354974565,,3207.99029533089,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,P,3,43,G3,1,G1,1,5,G4,G4,G3,G3,G1,Q3,,Q3,D06,G3,Q3,,Q3,D05,Q2,,Q2,D04,14914,13614,13614,3614,1000,2614,0,10000,0,1300,0,0,0,0,1300,1300,0,0,0,4500,4500,3000,0,0,0,3000,0,0,0,,,,,,0,0,0,0,0,0,0,3000,0,0,3000,1500,0,0,0,1500,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,80,0,80,10414,4500,4500,0,0,0,0,0,3619,3421,881,331,470,0,0,80,2540,2000,300,0,100,30,50,60,60,0,3750,,,,,,,,,,,,,,,,,,,,,1,60,200,300,5,0,,,2,3
2014,010201361,P,2000.25313621492,,3981.25195350231,G1,2,2,G2,G2,G2,G2,G2,5,1,G4,2,Q,2,61,G5,3,G3,3,3,G3,G3,G2,G3,G1,Q2,,Q2,D03,G2,Q3,,Q3,D06,Q3,,Q3,D05,20085,6200,5200,5200,400,4800,0,0,1000,13885,13000,0,13000,0,885,800,85,85,0,5000,5000,5000,0,0,0,5000,0,0,0,,,,,,0,0,0,0,0,0,5000,0,0,5000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,600,0,600,15085,2300,0,2300,0,0,0,0,997,3210,1303,264,239,100,100,600,1907,450,564,0,43,280,220,350,100,250,1301,,,,,,,,,,,,,,,,,,,,,1,61,100,200,4,0,,,1,3
2014,010201381,P,3061.50819875138,,6093.54638729624,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,M,2,29,G1,4,G3,2,2,G2,G2,G2,G1,G1,Q2,,Q2,D04,G2,Q2,,Q2,D04,Q2,,Q2,D04,13943,12992,4992,992,700,292,0,4000,8000,951,0,0,0,0,951,900,51,51,0,3000,3000,3000,0,0,3000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,120,0,120,10943,2400,2300,0,0,100,0,100,2116,2444,284,45,69,50,0,120,2160,680,360,0,160,480,180,300,120,180,1346,,,,,,,,,,,,,,,,,,,,,1,60,200,350,4,0,,,3,3
2014,010201391,P,1685.68570717824,,3355.14501984922,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,O,3,37,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q5,,Q5,D09,G5,Q4,,Q4,D07,Q4,,Q4,D08,32749,11949,11949,11949,5700,2669,3580,0,0,20800,17000,17000,0,0,3800,3000,800,800,0,300,300,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,13,0,13,32449,8615,8500,0,15,100,0,100,6974,5893,1641,296,780,480,72,13,4252,1200,240,1422,150,560,240,440,200,240,4399,,,,,,,,,,,,,,,,,,,,,1,60,70,130,3,0,,,1,3
2014,010202101,P,1464.01743488039,,2909.39137950671,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,M,3,50,G4,1,G1,2,1,G1,G1,G4,G2,G2,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,145660,65800,65800,65800,61300,4500,0,0,0,79860,75000,75000,0,0,4860,4800,60,60,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,145660,18300,17000,0,1300,0,0,0,14674,9194,3626,2332,1174,0,120,0,5568,1800,540,1680,12,720,156,660,180,480,7563,,,,,,,,,,,,,,,,,,,,,1,70,300,500,3,0,,,2,2
2014,010202121,P,1311.61918922921,,2606.53564807365,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,F,3,39,G2,1,G1,1,1,G1,G1,G1,G3,G1,Q2,,Q2,D04,G2,Q2,,Q2,D04,Q2,,Q2,D03,10054,984,984,984,760,224,0,0,0,9070,9000,9000,0,0,70,70,0,0,0,2850,2850,2850,2850,0,0,0,0,0,0,,,,,,0,0,0,0,0,2850,0,0,0,2850,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,400,150,250,7204,2616,2500,0,0,116,0,116,2086,2480,530,80,200,0,0,250,1950,1200,250,0,40,250,60,150,100,50,1695,,,,,,,,,,,,,,,,,,,,,1,55,200,250,5,0,,,3,3
2014,010202131,P,1398.70587050882,,2779.60000714381,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,G,5,46,G3,1,G1,4,1,G1,G1,G1,G3,G1,Q1,,Q1,D02,G2,Q2,,Q2,D03,Q2,,Q2,D03,8766,1416,1416,1416,60,1356,0,0,0,7350,7000,7000,0,0,350,350,0,0,0,1800,1800,1300,0,0,0,0,1300,0,0,,,,,,0,0,0,0,0,0,0,1300,0,0,1300,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,500,0,0,0,5181,4600,581,6966,1500,1500,0,0,0,0,0,702,2238,798,58,135,0,24,581,1440,600,180,0,100,300,120,140,20,120,962,,,,,,,,,,,,,,,,,,,,,1,60,100,150,5,0,,,2,2
2014,010202141,P,1732.32181688124,,3442.58341330204,G1,2,1,G2,G2,G2,G2,G2,5,1,G4,1,J,2,27,G1,4,G3,1,2,G2,G2,G1,G3,G1,Q1,,Q1,D02,G2,Q1,,Q1,D02,Q1,,Q1,D02,3655,3655,655,655,100,555,0,0,3000,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,100,0,0,0,0,0,3555,1200,0,1200,0,0,0,0,1119,1081,81,17,64,0,0,0,1000,280,160,0,60,150,150,200,20,180,1119,,,,,,,,,,,,,,,,,,,,,1,70,300,500,3,0,,,2,3
2014,010202151,P,1492.4577042526,,2965.90990842804,G1,1,2,G2,G2,G2,G2,G2,2,1,G1,2,S,8,60,G5,2,G2,2,1,G1,G1,G2,G3,G1,Q3,,Q3,D05,G3,Q3,,Q3,D05,Q2,,Q2,D03,19151,1101,1101,1101,400,701,0,0,0,18050,18000,18000,0,0,50,0,50,50,0,14000,14000,14000,0,0,0,0,0,0,14000,,,,,,0,0,0,0,0,14000,0,0,0,14000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,700,0,700,5151,3140,3140,0,0,0,0,0,2049,2704,1091,26,165,0,200,700,1613,500,200,0,100,100,113,600,100,500,2097,,,,,,,,,,,,,,,,,,,,,1,70,250,300,5,0,,,1,2
2014,010202161,P,1312.115985935,,2607.52294804626,G1,2,2,G1,G2,G2,G2,G2,2,1,G1,2,,,65,G5,7,G4,2,1,G1,G1,G4,G1,G1,Q2,,Q2,D03,G2,Q4,,Q4,D08,Q4,,Q4,D08,35350,5350,5350,5350,5350,0,0,0,0,30000,30000,30000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,4000,0,0,0,31350,1575,291,0,732,552,0,552,1540,1022,35,35,0,0,0,0,987,360,211,0,120,36,24,236,200,36,1114,,,,,,,,,,,,,,,,,,,,,2,,,,,65,4,6,1,3
2014,010202171,P,1854.33860151339,,3685.06321235999,G1,1,7,G2,G2,G2,G2,G1,4,1,G3,4,,,53,G4,7,G4,2,2,G2,G2,G1,G1,G2,Q3,,Q3,D05,G3,Q1,,Q1,D02,Q2,,Q2,D03,4805,4805,805,805,265,540,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,4805,3480,3480,0,0,0,0,0,3117,2348,363,53,310,0,0,0,1985,560,120,280,55,440,340,190,10,180,1178,,,,,,,,,,,,,,,,,,,,,2,,,,,50,5,1,2,2
2014,010202191,P,1833.63540402014,,3643.92058657285,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,F,7,49,G3,2,G2,2,1,G1,G1,G2,G1,G1,Q3,,Q3,D06,G3,Q3,,Q3,D06,Q3,,Q3,D06,25238,238,238,238,238,0,0,0,0,25000,25000,25000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,9000,0,0,0,16238,4130,3170,0,960,0,0,0,3924,3934,206,56,150,0,0,0,3728,600,132,1444,300,192,300,760,40,720,1980,,,,,,,,,,,,,,,,,,,,,1,60,250,300,4,0,,,2,3
2014,010202301,P,1741.71968784937,,3466.67358431292,G1,2,1,G2,G2,G2,G2,G2,4,1,G3,1,M,3,35,G2,1,G1,1,1,G1,G1,G1,G2,G1,Q2,,Q2,D04,G2,Q2,,Q2,D04,Q2,,Q2,D03,13340,314,314,314,70,244,0,0,0,13026,11500,11500,0,0,1526,1450,76,76,0,8324,8324,8000,8000,0,0,0,0,0,0,,,,,,0,0,0,0,0,8000,0,0,0,8000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,300,24,0,0,573,376,197,5016,2712,2712,0,0,0,0,0,2100,1189,612,55,240,120,0,197,577,50,56,0,3,180,168,120,20,100,2472,,,,,,,,,,,,,,,,,,,,,1,60,150,150,5,0,,,2,2
2014,010202311,P,1308.28254752501,,2603.97167993428,G1,2,3,G2,G2,G1,G2,G2,4,1,G3,2,M,3,42,G3,1,G1,3,3,G3,G3,G1,G2,G1,Q1,,Q1,D02,G2,Q1,,Q1,D02,Q1,,Q1,D02,3558,3558,2158,2158,388,1770,0,0,1400,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,100,0,0,1000,1000,0,3458,1320,1320,0,0,0,0,0,1173,1944,147,1,116,30,0,0,1797,660,320,132,5,240,360,80,40,40,695,,,,,,,,,,,,,,,,,,,,,1,53,120,150,4,0,,,2,3
