"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","경상소득_근로소득(조사)","경상소득_사업소득(조사)","경상소득_재산소득(조사)","경상소득_공적이전소득(조사)","경상소득_사적이전소득(조사)[가구간이전소득+비영리단체이전소득]","경상소득_이전소득(조사)[공적이전소득+사적이전소득]","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(조사)","지출_비소비지출_세금(조사)","지출_비소비지출_공적연금사회보험료(조사)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출(2016년까지)","지출_소비지출_경조비(2016년까지)","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","30일이상원리금연체여부","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2016,010202191,P,2129.27393075921,,4261.71836148338,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,F,7,51,G4,1,G1,2,1,G1,G1,G2,G1,G1,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q4,,Q4,D07,38743,3256,3256,3256,630,2626,0,0,0,35487,35000,35000,0,0,487,487,0,0,0,11690,690,620,0,0,0,0,0,0,620,,,,,,0,0,0,0,0,0,0,0,620,0,620,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,70,0,11000,330,250,80,27053,4100,3500,0,600,0,0,0,3464,4136,636,86,270,200,0,80,3500,1000,200,800,50,200,200,1050,50,1000,1905,,,,,,,,,,,,,,,,,,,,,,1,65,200,300,5,0,,,2,3
2016,010202301,P,1976.11658049275,,3990.13208174333,G1,2,1,G2,G2,G2,G2,G2,4,1,G3,1,S,3,37,G2,1,G1,1,1,G1,G1,G1,G2,G1,Q2,,Q2,D04,G3,Q3,,Q3,D05,Q2,,Q2,D04,18771,682,682,682,50,632,0,0,0,18089,16000,16000,0,0,2089,2000,89,89,0,7200,7200,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,200,0,0,10300,9800,500,11571,3000,3000,0,0,0,0,0,1925,2482,1075,77,306,180,12,500,1407,540,122,0,20,240,165,320,20,300,2676,,,,,,,,,,,,,,,,,,,,,,1,70,200,200,3,0,,,3,3
2016,010202311,P,1513.96172792329,,3056.95894703335,G1,2,3,G2,G2,G1,G2,G2,4,1,G3,2,M,3,44,G3,1,G1,4,3,G3,G2,G1,G2,G2,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D02,3712,3642,2242,2242,700,1542,0,0,1400,70,0,0,0,0,70,0,70,70,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,130,130,0,3712,1915,1820,0,0,95,0,95,1720,2292,195,8,133,50,4,0,2097,600,288,660,20,168,276,85,30,55,1025,,,,,,,,,,,,,,,,,,,,,,1,50,100,200,5,0,,,2,3
2016,010202321,P,2130.22668476732,,4301.30788850338,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,I,2,58,G4,4,G3,2,1,G1,G1,G2,G3,G2,Q3,,Q3,D05,G3,Q3,,Q3,D06,Q4,,Q4,D07,28851,16261,16261,16261,4800,10461,1000,0,0,12590,11700,8500,3200,0,890,890,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,28851,3253,2640,600,0,13,0,13,2943,1743,310,46,84,180,0,0,1433,480,174,0,75,320,144,240,120,120,2221,,,,,,,,,,,,,,,,,,,,,,1,75,200,250,4,0,,,2,2
2016,010202351,P,1905.04713560306,,3846.63018773293,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,55,G4,4,G3,2,3,G3,G3,G2,G3,G1,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q4,,Q4,D08,33920,14092,8592,5592,2220,3372,0,3000,5500,19828,3300,0,3300,0,16528,14528,2000,2000,0,1690,1690,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,1690,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,2436,2310,126,32230,4660,460,4200,0,0,0,0,3514,4682,1146,325,597,86,12,126,3536,960,372,400,180,624,480,520,100,420,1935,,,,,,,,,,,,,,,,,,,,,,1,75,150,200,4,0,,,2,3
2016,010203141,P,1580.65514544508,,3163.66389462843,G1,1,5,G2,G2,G2,G2,G1,4,1,G3,2,G,5,50,G4,1,G1,2,2,G2,G2,G2,G2,G1,Q3,,Q3,D06,G3,Q3,,Q3,D06,Q4,,Q4,D07,26922,25162,8162,8162,3185,4877,100,0,17000,1760,0,0,0,0,1760,1760,0,0,0,750,750,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,750,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,1992,1750,242,26172,4442,3000,1200,0,242,0,242,3296,3990,1146,62,542,0,300,242,2844,960,198,620,138,112,456,360,120,240,1739,,,,,,,,,,,,,,,,,,,,,,1,69,150,200,3,0,,,1,1
2016,010203161,P,1500.99869763191,,3004.23239013672,G1,1,3,G2,G2,G2,G2,G2,3,1,G2,2,G,5,71,G5,4,G3,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D07,G4,Q5,,Q5,D10,Q5,,Q5,D10,83122,18092,18092,15092,10840,4252,0,3000,0,65030,62000,35000,27000,0,3030,150,2880,1180,1700,8500,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,8500,0,0,0,74622,5328,0,4800,0,528,0,528,4837,2263,491,249,192,20,30,0,1772,600,312,0,80,240,120,420,60,360,2871,,,,,,,,,,,,,,,,,,,,,,1,72,200,300,4,0,,,1,2
2016,010203171,P,1432.83127454481,,2867.79604231475,G1,2,1,G1,G2,G2,G2,G2,3,1,G2,1,G,5,68,G5,4,G3,3,1,G1,G1,G3,G1,G1,Q3,,Q3,D06,G3,Q5,,Q5,D09,Q5,,Q5,D09,66384,25184,25184,23684,21500,2184,0,1500,0,41200,40000,40000,0,0,1200,0,1200,1200,0,3300,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,3300,0,0,0,63084,4716,0,3000,1440,276,0,276,4325,2289,391,95,156,20,120,0,1898,600,300,0,50,12,96,840,240,600,4506,,,,,,,,,,,,,,,,,,,,,,1,70,150,200,2,0,,,1,2
2016,010203311,P,1437.79296939516,,2950.27777837697,G1,2,2,G2,G2,G2,G2,G2,7,1,G4,3,R,2,38,G2,1,G1,1,1,G1,G1,G2,G2,G2,Q1,,Q1,D02,G2,Q4,,Q4,D07,Q4,,Q4,D08,36300,6800,6800,6800,6800,0,0,0,0,29500,27000,27000,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,36300,1004,600,0,0,404,0,404,885,1544,119,56,63,0,0,0,1425,480,135,0,70,280,100,360,0,360,659,,,,,,,,,,,,,,,,,,,,,,1,60,200,300,3,0,,,1,3
2016,010203351,P,2457.37876231363,,5042.41577878854,G1,2,3,G2,G2,G2,G2,G1,2,1,G1,2,I,9,51,G4,2,G2,2,4,G3,G3,G2,G1,G2,Q3,,Q3,D05,G3,Q2,,Q2,D03,Q2,,Q2,D03,7570,7570,7570,7570,3730,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,105,100,5,7570,3740,3740,0,0,0,0,0,3499,941,241,31,205,0,0,5,700,240,180,0,100,20,60,100,50,50,2024,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,5,0,,,3,3
2016,010203361,P,1470.14169916547,,3016.65572056443,G1,2,2,G2,G2,G2,G2,G1,5,1,G4,2,,,63,G5,7,G4,1,1,G1,G1,G4,G1,G2,Q1,,Q1,D02,G1,Q2,,Q2,D04,Q3,,Q3,D05,14090,90,90,90,90,0,0,0,0,14000,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,14090,940,0,0,0,240,700,940,903,709,37,11,14,0,12,0,672,360,120,0,5,60,12,115,15,100,655,,,,,,,,,,,,,,,,,,,,,,1,69,100,150,4,0,,,2,2
2016,010203391,P,2138.81210122346,,4318.64337669012,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,F,7,33,G2,4,G3,2,1,G1,G1,G2,G2,G1,Q1,,Q1,D02,G2,Q3,,Q3,D05,Q2,,Q2,D04,16431,4445,4445,4445,1530,2915,0,0,0,11986,9000,9000,0,0,2986,2790,196,196,0,7950,7950,5000,0,0,5000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,5000,0,5000,2800,0,0,0,0,2800,0,0,,,,,,0,0,0,0,0,,,0,150,0,0,1644,854,790,8481,1240,0,1000,0,240,0,240,113,4735,1127,63,224,0,50,790,3608,900,300,700,158,700,300,550,50,500,508,,,,,,,,,,,,,,,,,,,,,,1,70,250,350,4,0,,,3,3
2016,010204131,P,1713.87149127397,,3460.61243998688,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,N,5,35,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q2,,Q2,D04,31140,2440,2440,2440,1070,480,890,0,0,28700,28500,28500,0,0,200,0,200,200,0,20200,20200,18000,18000,0,0,0,0,0,0,,,,,,0,0,0,0,0,18000,0,0,0,18000,0,2000,0,0,0,0,0,2000,0,,,,,,0,0,0,0,0,,,0,200,0,0,1320,1170,150,10940,4040,3800,0,0,240,0,240,3224,3696,816,30,276,0,360,150,2880,1200,240,0,120,200,180,940,60,880,2156,,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,,3,3
2016,010300121,P,548.004666033503,,1096.82531386688,G1,2,2,G2,G2,G2,G2,G2,7,2,G4,2,P,2,28,G1,1,G1,2,2,G2,G2,G1,G3,G1,Q5,,Q5,D09,G5,Q3,,Q3,D05,Q3,,Q3,D06,22048,21748,4748,4748,2170,2578,0,0,17000,300,0,0,0,0,300,300,0,0,0,3050,3050,3000,0,0,3000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,50,0,0,3410,3250,160,18998,7790,7790,0,0,0,0,0,6216,3973,1574,294,736,300,84,160,2399,420,186,169,125,157,222,1120,120,1000,4828,,,,,,,,,,,,,,,,,,,,,,1,62,150,250,3,0,,,1,3
2016,010300151,P,2404.24687225593,,4812.07368061783,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,,,38,G2,7,G4,2,3,G3,G3,G2,G2,G1,Q3,,Q4,D06,G3,Q5,,Q5,D10,Q5,,Q5,D09,91200,10400,400,400,400,0,0,0,10000,80800,80000,0,80000,0,800,800,0,0,0,40090,90,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,90,0,40000,2400,2400,0,51110,4800,0,4800,0,0,0,0,4637,4875,163,43,120,0,0,0,4712,1100,1172,840,200,240,120,1040,40,1000,2325,,,,,,,,,,,,,,,,,,,,,,1,65,170,200,4,0,,,2,3
2016,010300211,P,705.831040435488,,1401.34044507065,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,C,3,34,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q5,,Q5,D09,G5,Q4,,Q4,D08,Q4,,Q4,D07,39640,4440,4440,4440,600,3840,0,0,0,35200,33000,23000,10000,0,2200,2200,0,0,0,13950,13950,12000,12000,0,0,0,0,0,0,,,,,,0,0,0,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,1950,0,0,12036,11650,386,25690,8400,8400,0,0,0,0,0,6584,5026,1816,203,677,400,150,386,3210,750,600,0,200,400,200,1060,180,880,4390,,,,,,,,,,,,,,,,,,,,,,1,65,250,300,3,0,,,3,3
2016,010300351,F,1677.3052818596,3274.63506695649,,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,N,2,36,G2,1,G1,2,2,G2,G2,G2,G2,G2,Q3,Q3,,D06,G3,Q2,Q2,,D04,Q3,Q3,,D05,13300,12300,2300,2300,2300,0,0,0,10000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13300,4520,4500,0,0,20,0,20,3944,576,576,236,340,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,1,2,2,2,2,2,,,1,2,,,,,,,,,,,,,,0,0,,,,,,
2016,010400111,P,933.616949302617,,1868.62405910186,G1,2,2,G2,G2,G2,G2,G2,6,1,G4,2,C,2,32,G2,1,G1,2,2,G2,G2,G1,G3,G1,Q2,,Q2,D03,G2,Q3,,Q3,D05,Q2,,Q2,D03,17015,17015,2015,2015,500,1515,0,0,15000,0,0,0,0,0,0,0,0,0,0,9280,9280,8300,0,0,8300,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,8300,0,8300,980,0,0,0,0,0,0,980,,,,,,0,0,0,0,0,,,0,0,0,0,725,450,275,7735,2300,2300,0,0,0,0,0,1741,2159,559,13,171,100,0,275,1600,360,160,600,10,150,170,150,30,120,1497,,,,,,,,,,,,,,,,,,,,,,1,54,300,500,4,0,,,3,3
2016,010400151,F,1065.38764524777,2110.37570531798,,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,F,2,37,G2,1,G1,2,2,G2,G2,G4,G2,G1,Q4,Q4,,D08,G4,Q4,Q4,,D07,Q3,Q3,,D06,31450,30900,2900,2900,1100,1800,0,0,28000,550,0,0,0,0,550,350,200,200,0,9000,9000,9000,0,0,9000,0,0,0,0,9000,0,0,0,0,0,9000,0,0,0,0,0,0,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,2100,360,22450,6180,6000,0,0,180,0,180,4799,1381,1381,368,533,120,0,360,0,0,0,0,0,0,0,0,0,0,3077,3,1,1,2,2,1,1,2,,1,,1,1,2,,1,,30,,,1,,,0,0,,,,,,
2016,010400181,P,794.976010295967,,1533.68312058571,G2,1,3,G2,G2,G2,G2,G2,7,1,G4,2,P,2,47,G3,1,G1,2,1,G1,G1,G2,G1,G1,Q3,,Q3,D06,G3,Q5,,Q5,D09,Q5,,Q5,D09,53240,11240,11240,11240,6800,1440,3000,0,0,42000,40000,10000,30000,0,2000,2000,0,0,0,700,700,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,700,0,0,2584,2500,84,52540,4000,4000,0,0,0,0,0,3056,2427,944,133,327,0,400,84,1483,600,224,0,180,240,119,120,20,100,2076,,,,,,,,,,,,,,,,,,,,,,1,80,250,300,2,0,,,3,3
2016,010400311,F,387.337174553097,767.257783201781,,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,K,3,34,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q4,Q4,,D08,G4,Q5,Q5,,D09,Q5,Q5,,D10,74030,15170,15170,15170,11630,3540,0,0,0,58860,55000,35000,20000,0,3860,3860,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,72030,6880,5800,0,1080,0,0,0,6300,580,580,120,460,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,1,1,3,1,3,1,4,2,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,010400341,P,1138.8796113808,,2299.6012074757,G1,1,2,G2,G2,G2,G2,G2,5,1,G4,2,C,3,34,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q3,,Q3,D05,G3,Q3,,Q3,D06,Q2,,Q3,D04,22314,5514,5514,5514,1290,4224,0,0,0,16800,15000,15000,0,0,1800,1600,200,200,0,10000,10000,10000,10000,0,0,0,0,0,0,,,,,,0,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,150,0,150,12314,3480,3480,0,0,0,0,0,2834,2206,646,150,286,0,60,150,1560,480,220,0,0,120,120,620,100,520,2210,,,,,,,,,,,,,,,,,,,,,,1,60,200,250,4,0,,,3,3
2016,010400351,P,1217.2854881503,,2457.91666688913,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,G,5,33,G2,1,G1,2,1,G1,G1,G3,G2,G2,Q3,,Q3,D05,G3,Q4,,Q4,D07,Q4,,Q4,D08,33358,10918,10918,10918,9562,1356,0,0,0,22440,18000,18000,0,0,4440,3440,1000,1000,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,33358,3534,3000,0,174,360,0,360,3042,1487,492,114,342,0,36,0,995,240,180,60,25,180,140,170,150,20,1572,,,,,,,,,,,,,,,,,,,,,,1,65,100,300,3,0,,,2,3
2016,010500131,F,1515.36220263025,3028.47137782348,,G1,2,2,G2,G2,G2,G2,G2,6,1,G4,2,I,4,32,G2,2,G2,2,5,G4,G4,G1,G1,G2,Q3,Q3,,D06,G3,Q1,Q1,,D01,Q1,Q1,,D02,1820,520,520,520,520,0,0,0,0,1300,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,4600,3400,0,0,0,1200,1200,4357,243,243,46,197,0,0,0,0,0,0,0,0,0,0,0,0,0,3103,1,1,2,3,2,1,1,2,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,010500141,F,2014.4230410246,4025.85105526727,,G1,2,6,G2,G2,G2,G2,G2,6,1,G4,2,M,4,49,G3,2,G2,2,5,G4,G4,G2,G4,G1,Q2,Q2,,D03,G2,Q1,Q1,,D01,Q1,Q1,,D01,420,420,420,420,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,0,200,0,0,0,0,0,200,0,0,0,200,0,200,150,0,0,26929,26530,399,-130,2040,0,2040,0,0,0,0,1457,583,583,1,178,5,0,399,0,0,0,0,0,0,0,0,0,0,760,3,2,1,2,3,1,3,4,,1,,1,1,1,5,3,2,,1,2,1,,,0,0,,,,,,
2016,010500151,F,1427.96581616532,2853.80854508631,,G1,2,2,G2,G2,G2,G2,G2,3,1,G2,2,Q,2,61,G5,1,G1,3,1,G1,G1,G2,G3,G1,Q2,Q2,,D04,G2,Q4,Q4,,D08,Q5,Q5,,D09,50840,3840,3840,3840,1800,1680,360,0,0,47000,47000,27000,20000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,45840,2616,2400,0,0,216,0,216,2361,255,255,87,72,0,96,0,0,0,0,0,0,0,0,0,0,0,1785,1,2,1,2,3,2,,,4,2,,,,,,,,,,,,,,0,0,,,,,,
2016,010500161,F,1427.96581616532,2853.80854508631,,G1,1,2,G1,G2,G2,G2,G1,6,3,G3,2,,,81,G5,7,G4,2,1,G1,G1,G2,G1,G2,Q1,Q1,,D01,G1,Q3,Q3,,D05,Q3,Q3,,D06,20000,1500,1500,1500,1500,0,0,0,0,18500,18000,18000,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,388,0,0,0,388,0,388,323,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1,2,1,2,2,2,,,3,2,,,,,,,,,,,,,,0,0,,,,,,
2016,010500171,P,1686.15663572797,,3374.82396746233,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,54,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q3,,Q3,D06,35991,5991,5991,5991,315,5676,0,0,0,30000,30000,30000,0,0,0,0,0,0,0,14065,14065,14000,14000,0,0,0,0,0,0,,,,,,0,0,0,0,0,14000,0,0,0,14000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,65,0,0,1293,750,543,21926,4129,4129,0,0,0,0,0,2878,3333,1251,323,325,0,60,543,2082,500,240,600,12,240,240,250,100,150,1753,,,,,,,,,,,,,,,,,,,,,,1,65,200,250,4,0,,,2,3
