"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2020,010600241,1072.81125518921,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,83,G5,7,G4,3,3,G3,G1,G1,G2,Q1,D01,G1,Q1,D01,Q1,D02,1220,1200,200,200,200,0,0,0,1000,20,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,851,0,0,31,790,30,820,838,1679,300,175,0,1000,24,60,120,1692,13,1,0,0,12,0,1,3,4,2,2,,,3,2,,,,,,,,,,,,2,,,,,70,5,4
2020,010600271,1212.34574141015,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,F,1,56,G4,1,G1,2,1,G1,G2,G2,G2,Q4,D08,G5,Q5,D09,Q5,D09,68823,40987,40987,40987,29370,10537,1080,0,0,27836,27300,27000,300,0,536,400,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68823,7264,6391,0,573,0,300,300,5705,3158,600,252,500,320,630,264,592,4717,1559,435,924,200,0,0,2,1,2,1,1,6,4,,3,10,,,,,,,,,,,1,60,200,400,3,,,
2020,010600281,1208.45254983269,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,61,G5,7,G4,2,1,G1,G3,G1,G1,Q3,D05,G3,Q4,D07,Q4,D07,41322,8322,8322,8322,3550,4772,0,0,0,33000,32000,32000,0,0,1000,1000,0,0,0,6200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,6000,300,300,0,35122,4441,885,2800,716,0,40,40,3616,1821,560,148,0,300,348,84,381,2646,825,78,137,130,480,0,2,1,1,2,1,5,2,,2,,3,,2,,,1,20,,,1,2,,,,,60,4,6
2020,010600291,1299.3525620743,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,M,3,41,G3,1,G1,2,1,G1,G3,G2,G1,Q5,D09,G5,Q5,D09,Q5,D10,91856,10256,10256,10256,5650,3906,700,0,0,81600,80000,47000,13000,20000,1600,1600,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,91356,9678,9236,0,442,0,0,0,7947,4262,1300,600,1200,50,500,125,487,5993,1731,496,995,180,60,0,1,1,2,2,1,3,4,,2,,,,,,,,,,,,1,60,300,400,4,,,
2020,010600331,3188.43261369511,G1,1,5,G2,G2,G2,G2,G2,8,2,G4,2,C,2,47,G3,1,G1,2,1,G1,G2,G2,G2,Q5,D10,G6,Q5,D10,Q5,D10,103231,41367,41367,41367,25670,1200,14497,0,0,61864,60000,60000,0,0,1864,1364,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103231,16884,15844,0,726,314,0,314,14064,3810,890,350,1200,160,450,170,590,6630,2820,1499,1122,150,49,0,4,7,1,3,2,,,1,2,,,,,,,,,,,,1,60,300,400,3,,,
2020,010600351,2216.53977269205,G1,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,79,G5,7,G4,2,1,G1,G2,G2,G2,Q1,D02,G2,Q3,D06,Q4,D07,32150,6150,6150,6150,6150,0,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32150,1584,0,0,202,1142,240,1382,1519,1143,480,250,0,270,60,48,35,1208,65,25,0,40,0,0,2,1,2,2,1,2,2,,2,,,,,,,,,,,,2,,,,,65,3,3
2020,010600371,2217.15627645154,G1,2,3,G2,G2,G2,G2,G2,3,1,G2,2,G,5,59,G4,1,G1,2,5,G4,G2,G3,G1,Q5,D10,G6,Q5,D10,Q5,D10,150958,6834,6834,6834,690,6144,0,0,0,144124,143500,0,143500,0,624,400,224,224,0,61281,38681,38681,0,38681,0,0,0,0,0,10681,28000,0,0,0,0,38681,0,0,0,0,38681,0,0,38681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,29260,28185,1075,89677,13384,6822,0,5867,575,120,695,11148,3400,150,410,0,580,410,240,1610,5636,2236,630,531,0,0,1075,1,1,2,4,2,,,4,3,7,3,,2,,,2,,2,,3,1,70,200,300,3,,,
2020,010600381,2055.67252017672,G1,2,3,G2,G2,G2,G2,G2,2,1,G1,2,C,7,54,G4,1,G1,2,1,G1,G3,G2,G1,Q5,D10,G6,Q4,D07,Q4,D07,37384,10434,10434,10134,690,8444,1000,300,0,26950,25000,25000,0,0,1950,1950,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,467,467,0,37371,12987,12597,0,90,0,300,300,10965,3344,840,216,0,50,450,360,1428,5366,2022,672,1076,250,24,0,2,1,2,2,1,2,2,,2,,2,,2,,,1,10,,,2,1,60,250,300,3,,,
2020,010601101,1487.94305508396,G1,1,2,G1,G2,G2,G2,G2,2,1,G1,2,,,72,G5,7,G4,2,1,G1,G4,G1,G1,Q2,D03,G2,Q5,D09,Q5,D09,80000,20000,20000,20000,20000,0,0,0,0,60000,60000,60000,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,79600,2348,0,0,1394,954,0,954,2305,1822,600,720,0,240,24,84,154,1865,43,43,0,0,0,0,1,2,2,2,2,,,5,2,,,,,,,,,,,,2,,,,,62,3,6
2020,010601111,2318.7148122612,G1,1,6,G2,G2,G2,G2,G2,4,1,G3,2,H,9,44,G3,4,G3,2,4,G3,G1,G4,G1,Q2,D04,G3,Q1,D01,Q1,D01,720,20,20,20,20,0,0,0,0,700,0,0,0,0,700,700,0,0,0,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,1000,0,0,0,0,1000,0,0,0,1000,0,350,0,0,0,0,0,0,0,-630,3033,0,2739,0,294,0,294,3004,1482,120,840,0,12,60,400,50,1511,29,3,26,0,0,0,3,1,3,2,1,3,3,,1,,2,,1,1,1,3,,1,2,2,1,65,200,300,5,,,
2020,010601121,1477.35755291464,G1,1,2,G1,G2,G2,G2,G2,2,1,G1,2,P,9,76,G5,1,G1,2,3,G3,G1,G1,G2,Q2,D04,G2,Q1,D01,Q1,D01,510,510,10,10,10,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,2793,2145,0,0,648,0,648,2725,1163,360,603,0,10,24,96,70,1231,68,7,61,0,0,0,1,1,2,4,2,,,1,2,,,,,,,,,,,,1,80,150,200,4,,,
2020,010700111,1368.22445667554,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,K,3,36,G2,1,G1,2,2,G2,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,117080,82880,10380,10380,2900,0,7480,0,72500,34200,26600,0,26600,0,7600,7600,0,0,0,21540,21540,17540,0,0,17540,0,0,0,0,17540,0,0,0,0,0,0,0,17540,0,0,0,0,17540,0,17540,4000,0,0,0,0,0,0,4000,4000,0,0,0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,7790,7000,790,95540,23294,22892,0,42,360,0,360,16394,4710,1200,100,1400,200,180,180,1450,11610,6900,5183,891,0,36,790,3,7,1,2,1,1,4,,1,,1,1,2,,,1,40,,,1,1,60,250,500,2,,,
2020,010700121,613.776854947388,G1,2,3,G2,G2,G2,G2,G2,8,1,G4,2,O,3,30,G2,1,G1,1,1,G1,G2,G2,G1,Q3,D06,G4,Q5,D09,Q5,D09,80190,190,190,190,190,0,0,0,0,80000,80000,80000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,500,500,0,78190,5607,5298,106,203,0,0,0,5004,3500,1500,400,0,300,400,300,600,4103,603,80,523,0,0,0,3,1,2,1,1,6,2,,1,,2,,2,,,2,,1,2,1,1,60,300,400,4,,,
2020,010700141,1682.51186734119,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,,,49,G3,7,G4,4,3,G3,G1,G1,G1,Q1,D02,G2,Q1,D02,Q1,D02,4448,4448,3948,3948,150,3798,0,0,500,0,0,0,0,0,0,0,0,0,0,2577,2577,1500,0,0,0,0,0,1500,0,0,0,0,1500,0,0,0,0,1500,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1000,0,80,0,80,1871,1830,1680,0,0,150,0,150,1645,1624,360,84,0,380,300,240,260,1809,185,35,70,0,0,80,2,2,2,3,1,1,1,,3,9,3,,2,,,3,,1,3,2,1,70,100,150,4,,,
2020,010700151,829.817952268049,G1,1,3,G2,G2,G2,G2,G2,2,1,G1,2,N,7,65,G5,2,G2,2,1,G1,G2,G1,G1,Q2,D03,G2,Q3,D05,Q2,D04,20794,2794,2794,2794,610,2184,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,8100,8100,5100,0,0,0,0,0,500,4600,500,0,4600,0,0,0,0,500,4600,0,5100,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1025,900,125,12694,2479,1717,0,50,712,0,712,2023,963,360,120,0,140,72,96,175,1419,456,41,290,0,0,125,5,2,5,2,1,5,7,,3,10,3,,2,,,3,,1,3,2,1,75,150,200,4,,,
2020,010700181,1535.24767185262,G1,1,3,G2,G2,G2,G2,G1,6,1,G4,2,P,2,38,G2,1,G1,2,2,G2,G1,G2,G1,Q4,D07,G4,Q3,D06,Q2,D04,34154,15454,4454,4454,770,3684,0,0,11000,18700,18700,0,0,18700,0,0,0,0,0,20700,20700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20700,0,0,2000,0,0,0,18700,20700,0,0,0,0,7700,0,0,0,13000,20700,0,0,0,0,0,0,228,0,228,13454,6260,6053,29,28,150,0,150,4560,1636,600,360,36,30,150,60,400,3336,1700,251,691,500,30,228,3,1,2,3,2,,,3,3,1,3,,2,,,2,,1,2,1,1,62,300,400,4,,,
2020,010700191,1344.3589442612,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,,,69,G5,7,G4,2,1,G1,G3,G2,G1,Q1,D02,G2,Q4,D08,Q5,D09,61230,530,530,530,230,300,0,0,0,60700,60700,28000,32700,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,60230,1455,0,0,1022,433,0,433,1314,542,130,216,0,40,60,36,60,683,141,136,5,0,0,0,1,3,2,3,2,,,5,2,,,,,,,,,,,,2,,,,,59,4,2
2020,010700211,925.13774987716,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,I,4,62,G5,4,G3,4,1,G1,G1,G2,G2,Q1,D02,G2,Q2,D03,Q2,D03,6890,2754,2754,1354,10,1344,0,1400,0,4136,4000,4000,0,0,136,0,136,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890,1237,0,720,25,492,0,492,1175,674,300,120,0,20,30,90,114,736,62,4,58,0,0,0,1,1,4,2,2,,,2,2,,,,,,,,,,,,1,70,100,150,2,,,
2020,010700221,849.79313157911,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,80,G5,7,G4,3,5,G4,G2,G1,G2,Q1,D01,G1,Q1,D01,Q1,D01,119,80,80,80,80,0,0,0,0,39,0,0,0,0,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,705,0,0,0,345,360,705,704,623,306,174,0,60,24,15,44,624,1,1,0,0,0,0,1,3,2,2,2,,,4,2,,,,,,,,,,,,2,,,,,65,4,1
2020,010700231,1471.77996719772,G2,2,3,G2,G2,G2,G2,G2,4,1,G3,2,M,3,52,G4,1,G1,4,1,G1,G2,G2,G1,Q4,D07,G4,Q3,D05,Q3,D06,23820,3670,3670,3670,275,3315,80,0,0,20150,20000,20000,0,0,150,150,0,0,0,1100,1100,1000,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,0,0,1000,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1975,1880,95,22720,6343,6287,0,56,0,0,0,4955,6239,840,180,4100,40,240,180,659,7627,1388,151,462,400,280,95,2,1,2,2,1,2,2,,1,,1,2,2,,,2,,1,3,1,1,60,150,200,3,,,
2020,010700241,1064.01080704912,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,C,8,66,G5,1,G1,2,1,G1,G2,G2,G1,Q3,D05,G3,Q3,D06,Q4,D07,29270,1770,1770,1770,450,1320,0,0,0,27500,26500,24000,2500,0,1000,1000,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,280,280,0,29262,3951,3425,0,77,449,0,449,3584,1913,1000,180,0,300,132,60,241,2280,367,174,143,50,0,0,1,1,2,2,1,2,2,,2,,1,1,2,,,1,20,,,1,1,70,100,150,4,,,
2020,010700321,1989.08028710096,G1,2,2,G1,G2,G2,G2,G2,4,1,G3,2,Q,4,68,G5,1,G1,2,1,G1,G1,G1,G2,Q3,D05,G3,Q3,D06,Q4,D07,29416,8416,8416,8416,6480,1936,0,0,0,21000,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29416,4489,2791,0,132,1566,0,1566,3931,2436,600,230,0,400,180,68,958,2994,558,25,113,400,20,0,2,1,2,3,1,2,2,,2,,,,,,,,,,,,1,80,200,340,4,,,
2020,010700331,1860.70495872055,G1,2,2,G2,G2,G2,G2,G1,2,1,G1,2,,,71,G5,7,G4,3,1,G1,G2,G3,G2,Q1,D02,G2,Q2,D04,Q3,D05,15100,3900,3900,3900,900,0,3000,0,0,11200,11000,11000,0,0,200,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,1831,494,0,36,1301,0,1301,1756,1310,500,200,0,400,60,100,50,1385,75,11,64,0,0,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,2,,,,,71,4,4
2020,010700341,3412.65794916262,G1,1,5,G2,G2,G2,G2,G2,6,1,G4,2,G,3,47,G3,4,G3,2,2,G2,G3,G2,G2,Q5,D10,G6,Q5,D10,Q5,D10,118610,67260,24260,24260,22340,1920,0,0,43000,51350,50000,0,50000,0,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118610,31304,0,12000,19304,0,0,0,24855,8400,2600,450,3800,100,300,200,950,14849,6449,3703,2696,50,0,0,1,1,2,3,1,2,2,,2,,,,,,,,,,,,1,65,400,400,3,,,
2020,010700391,2550.15189937628,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,G,5,46,G3,1,G1,2,1,G1,G2,G2,G1,Q3,D06,G4,Q3,D06,Q3,D05,33135,4485,4485,4485,350,4135,0,0,0,28650,27000,27000,0,0,1650,1650,0,0,0,15410,15410,14000,14000,0,0,0,0,0,0,14000,0,0,0,0,0,0,14000,0,0,14000,0,0,0,14000,0,1200,0,0,0,0,1200,0,0,0,0,0,1200,0,1200,0,0,0,0,1200,0,0,210,0,0,0,15776,14912,864,17725,5661,5592,0,69,0,0,0,4420,4060,960,264,720,30,960,216,910,5301,1241,63,214,100,0,864,3,1,1,3,2,,,5,1,,1,1,2,,,2,,2,,2,1,65,200,300,3,,,
2020,010701101,988.306829382598,G1,2,3,G2,G2,G1,G1,G2,4,1,G3,2,G,5,48,G3,1,G1,4,2,G2,G1,G1,G1,Q1,D02,G2,Q2,D04,Q3,D05,18602,18602,8602,8602,4604,3998,0,0,10000,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,251,251,0,18452,1465,267,0,72,126,1000,1126,1126,2404,600,126,540,220,84,264,570,2743,339,8,181,150,0,0,2,1,2,3,1,1,2,,2,,2,,2,,,1,20,,,1,1,60,200,300,3,,,
2020,010800111,2186.50333125127,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,J,2,50,G4,1,G1,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,128844,23844,23844,21844,4134,4710,13000,2000,0,105000,105000,105000,0,0,0,0,0,0,0,9120,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,0,0,0,0,0,9000,0,9000,0,120,0,0,0,3245,3120,125,119724,13123,12820,0,303,0,0,0,8909,6168,1800,360,500,300,720,288,2200,10382,4214,1925,1124,890,150,125,1,7,3,1,2,,,3,2,,1,1,2,,,2,,2,,2,1,60,350,500,3,,,
2020,010800161,1430.73674721072,G1,2,2,G2,G2,G2,G2,G2,6,1,G4,2,Q,2,25,G1,1,G1,1,2,G2,G1,G1,G2,Q2,D04,G3,Q2,D04,Q3,D05,18672,18672,3672,3672,2920,752,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18672,3044,2419,0,25,300,300,600,2729,1420,390,180,0,160,120,180,390,1735,315,22,193,100,0,0,2,2,2,2,1,1,2,,2,,,,,,,,,,,,1,51,300,500,4,,,
2020,010800181,1865.68241151674,G1,1,3,G2,G2,G2,G2,G2,7,1,G4,2,M,2,45,G3,1,G1,2,1,G1,G3,G2,G2,Q5,D09,G5,Q5,D10,Q5,D10,162490,16240,16240,16240,5940,8000,2300,0,0,146250,146000,146000,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162490,9672,9658,10,4,0,0,0,7696,4530,1800,420,1000,470,290,100,450,6506,1976,1237,739,0,0,0,1,8,1,2,1,2,2,,2,,,,,,,,,,,,1,60,350,400,3,,,
2020,010800221,1002.34580048406,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,H,3,37,G2,1,G1,2,1,G1,G2,G2,G1,Q3,D05,G3,Q3,D06,Q3,D05,31676,3046,3046,3046,2210,836,0,0,0,28630,26000,26000,0,0,2630,2500,130,130,0,13000,13000,12000,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1110,1100,10,18676,4398,4175,0,223,0,0,0,3892,1286,480,192,0,20,120,144,330,1792,506,36,340,120,0,10,3,1,2,2,1,2,2,,1,,3,,2,,,2,,1,1,1,1,65,200,300,3,,,
2020,010800231,1261.61498982823,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,8,45,G3,1,G1,2,2,G2,G2,G1,G1,Q5,D09,G5,Q1,D02,Q1,D02,5146,4546,2546,2546,50,2496,0,0,2000,600,0,0,0,0,600,300,300,300,0,2050,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,0,554,500,54,3096,8917,8329,586,2,0,0,0,8012,3889,1800,294,620,25,504,300,346,4794,905,269,562,20,0,54,1,1,1,2,1,1,2,,2,,2,,2,,,2,,1,2,2,1,65,150,200,5,,,
