ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,presch,care,abuse,sch_study,friend,teacher,wave3,wave4,wave5,wave6,wave7
80520,7,429.3375388489956,5.0,0.0,1.0,9.0,4.0,4.0,3.0,3.0,2.333333333333333,1.0,1.0,3.0,2.0,3.6666666666666665,2.8,3.5,0,0,0,0,1
80522,7,429.3375388489956,3.0,0.0,1.0,6.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,0.0,3.0,2.5,3.0,3.4,3.0,0,0,0,0,1
80523,7,437.29337745920856,2.4,0.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,3.25,1.5,1.6666666666666667,3.0,3.0,0,0,0,0,1
80524,7,429.3375388489956,3.8,0.0,1.0,6.0,4.0,4.0,3.0,3.0,4.333333333333333,1.0,1.0,3.5,1.25,3.3333333333333335,2.6,4.0,0,0,0,0,1
80525,7,378.0188259798471,4.6,0.0,0.0,8.0,4.0,4.0,3.0,3.0,3.666666666666666,1.0,1.0,4.0,1.25,4.0,3.2,4.0,0,0,0,0,1
80526,7,429.3375388489956,3.4,0.0,1.0,9.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,3.75,1.75,3.0,3.4,3.25,0,0,0,0,1
80527,7,378.0188259798471,4.4,0.0,0.0,8.0,4.0,5.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.5,1.25,3.0,3.0,3.75,0,0,0,0,1
80531,7,378.0188259798471,3.6,0.0,0.0,9.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.25,3.0,2.6,2.75,0,0,0,0,1
80532,7,429.3375388489956,1.8,0.0,1.0,7.5,4.0,4.0,3.0,3.0,2.0,1.0,0.0,3.25,1.5,2.3333333333333335,2.8,3.5,0,0,0,0,1
80533,7,378.0188259798471,4.0,0.0,0.0,5.0,4.0,4.0,2.0,3.0,3.333333333333333,1.0,1.0,3.25,2.0,3.3333333333333335,2.8,3.5,0,0,0,0,1
80534,7,429.3375388489956,4.4,0.0,1.0,9.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,2.75,3.75,3.0,3.2,2.25,0,0,0,0,1
80601,7,444.1422815679268,2.0,0.0,1.0,7.0,2.0,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,4.0,1.75,2.6666666666666665,2.6,3.0,0,0,0,0,1
80603,7,444.1422815679268,3.6,0.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.75,1.5,2.6666666666666665,2.4,2.75,0,0,0,0,1
80604,7,444.1422815679268,3.2,0.0,1.0,5.0,5.0,5.0,3.0,3.0,2.6666666666666665,1.0,0.0,3.75,1.25,3.3333333333333335,3.0,2.75,0,0,0,0,1
80605,7,391.05395791018736,3.8,0.0,0.0,3.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.0,1.75,2.6666666666666665,2.8,2.5,0,0,0,0,1
80607,7,444.1422815679268,4.0,0.0,1.0,4.3,3.0,3.0,2.0,4.0,3.333333333333333,1.0,1.0,4.0,1.0,3.6666666666666665,2.8,2.25,0,0,0,0,1
80608,7,391.05395791018736,4.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.5,1.0,0.0,4.0,1.0,3.0,3.2,3.25,0,0,0,0,1
80610,7,444.1422815679268,3.5,0.0,1.0,10.0,5.0,4.0,3.0,4.0,0.0,1.0,1.0,4.0,1.25,3.6666666666666665,2.6,3.5,0,0,0,0,1
80611,7,391.05395791018736,3.4,0.0,0.0,4.0,3.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,2.5,1.25,4.0,4.0,4.0,0,0,0,0,1
80613,7,391.05395791018736,3.4,0.0,0.0,1.0,4.0,2.887606485298159,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,2.4,4.0,0,0,0,0,1
80615,7,444.1422815679268,3.4,0.0,1.0,5.0,4.0,2.0,3.0,3.0,2.333333333333333,1.0,1.0,3.0,2.0,3.0,2.6,2.5,0,0,0,0,1
80616,7,391.05395791018736,3.8,0.0,0.0,8.0,4.0,4.0,3.0,3.0,3.6666666666666665,1.0,1.0,3.75,2.0,3.0,2.8,3.0,0,0,0,0,1
80617,7,357.6805060221775,2.6,0.0,0.0,3.6,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.5,3.0,3.0,2.5,0,0,0,0,1
80618,7,391.05395791018736,4.4,0.0,0.0,6.0,4.0,4.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.5,1.75,3.3333333333333335,2.6,3.0,0,0,0,0,1
80619,7,444.1422815679268,2.8,1.0,1.0,4.5,4.0,4.0,3.0,4.0,0.0,1.0,0.0,3.5,4.0,2.6666666666666665,3.4,4.0,0,0,0,0,1
80621,7,391.05395791018736,5.0,0.0,0.0,10.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,4.0,3.4,4.0,0,0,0,0,1
80624,7,391.05395791018736,2.6,0.0,0.0,3.5,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,1.0,2.5,1.25,2.6666666666666665,3.2,3.5,0,0,0,0,1
80625,7,391.05395791018736,3.2,0.0,0.0,3.5,4.0,3.0,3.0,3.0,3.333333333333333,1.0,1.0,3.5,1.25,3.0,3.0,2.25,0,0,0,0,1
80626,7,391.05395791018736,3.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,2.25,2.0,3.0,2.6,3.25,0,0,0,0,1
80627,7,444.1422815679268,5.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.0,1.5,4.0,3.0,3.0,0,0,0,0,1
80628,7,391.05395791018736,3.0,0.0,0.0,1.5,3.094624549736769,2.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,2.6666666666666665,3.2,3.75,0,0,0,0,1
80630,7,444.1422815679268,2.4,0.0,1.0,2.5,2.0,3.0,3.0,4.0,1.3333333333333333,1.0,1.0,4.0,1.0,3.6666666666666665,3.0,3.0,0,0,0,0,1
80701,7,420.02091775538577,2.6,0.0,0.0,5.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.5,1.5,2.6666666666666665,2.4,2.5,0,0,0,0,1
80702,7,477.04170983221815,3.6,0.0,1.0,1.5,2.0,2.0,3.0,4.0,0.0,1.0,1.0,2.25,1.75,2.3333333333333335,3.2,2.25,0,0,0,0,1
80703,7,420.02091775538577,4.4,0.0,0.0,2.5,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,2.5,1.25,2.0,3.0,3.0,0,0,0,0,1
80704,7,420.02091775538577,2.8,0.0,0.0,6.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.5,1.75,3.3333333333333335,2.8,3.0,0,0,0,0,1
80705,7,420.02091775538577,3.6,0.0,0.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,0.0,3.75,1.0,2.6666666666666665,3.4,4.0,0,0,0,0,1
80706,7,424.092743028019,3.0,0.0,1.0,7.0,3.0,2.0,3.0,3.0,2.2222222222222223,1.0,0.0,3.0,1.5,2.6666666666666665,2.8,2.25,0,0,0,0,1
80708,7,420.02091775538577,3.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,0.6666666666666666,1.0,1.0,2.5,2.25,2.6666666666666665,3.4,3.0,0,0,0,0,1
80712,7,477.04170983221815,4.2,0.0,1.0,3.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,2.75,1.75,2.6666666666666665,3.2,2.75,0,0,0,0,1
80713,7,477.04170983221815,4.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.25,2.6666666666666665,2.8,3.0,0,0,0,0,1
80715,7,420.02091775538577,2.0,0.0,0.0,6.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2.75,1.25,2.3333333333333335,2.8,2.75,0,0,0,0,1
80716,7,477.04170983221815,3.0,0.0,1.0,6.0,4.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.0,1.75,3.0,2.8,3.0,0,0,0,0,1
80717,7,477.04170983221815,3.4,0.0,1.0,3.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,3.0,2.0,2.3333333333333335,2.8,3.0,0,0,0,0,1
80718,7,420.02091775538577,3.6,0.0,0.0,10.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.75,1.25,3.3333333333333335,3.0,3.0,0,0,0,0,1
80720,7,477.04170983221815,2.2,0.0,1.0,2.75,2.0,2.0,3.0,3.0,0.0,1.0,1.0,2.75,1.5,2.3333333333333335,2.8,2.75,0,0,0,0,1
80721,7,477.04170983221815,3.0,0.0,1.0,4.5,3.0,3.0,3.0,3.0,0.6666666666666666,1.0,1.0,2.0,1.5,2.3333333333333335,3.0,3.0,0,0,0,0,1
80723,7,420.02091775538577,3.6,0.0,0.0,2.5,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.5,1.25,2.3333333333333335,3.0,2.75,0,0,0,0,1
80724,7,477.04170983221815,3.4,0.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.5,1.75,2.3333333333333335,3.2,2.25,0,0,0,0,1
80725,7,420.02091775538577,4.2,0.0,0.0,3.6,2.0,2.0,3.0,3.0,2.333333333333333,1.0,0.0,3.0,1.5,3.0,2.8,3.0,0,0,0,0,1
80727,7,477.04170983221815,4.4,0.0,1.0,4.0,1.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.0,1.25,3.0,3.4,2.5,0,0,0,0,1
80801,7,515.4802172452463,3.4,0.0,0.0,5.0,2.0,2.0,2.0,3.0,2.333333333333333,1.0,1.0,3.0,2.25,2.3333333333333335,2.8,3.0,0,0,0,0,1
80802,7,585.460280248631,2.8,0.0,1.0,5.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.0,1.25,2.3333333333333335,2.6,2.75,0,0,0,0,1
80804,7,515.4802172452463,4.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,2.1666666666666665,1.0,1.0,3.0,2.25,3.0,2.8,3.0,0,0,0,0,1
80806,7,585.460280248631,4.0,0.0,1.0,5.0,4.0,4.0,3.0,3.0,2.3333333333333335,1.0,0.0,3.0,2.0,3.0,2.8,3.25,0,0,0,0,1
80808,7,515.4802172452463,2.2,0.0,0.0,6.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,0,0,0,0,1
80810,7,585.460280248631,3.4,0.0,1.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,3.0,2.8,3.5,0,0,0,0,1
80812,7,585.460280248631,3.0,0.0,1.0,5.5,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.0,3.0,3.0,3.4,4.0,0,0,0,0,1
80813,7,515.4802172452463,3.4,0.0,0.0,7.0,3.0,3.0,3.0,4.0,1.9999999999999998,1.0,0.0,2.75,1.25,3.6666666666666665,3.4,3.5,0,0,0,0,1
80815,7,515.4802172452463,3.8,0.0,0.0,7.0,5.0,4.0,3.0,4.0,2.5,1.0,1.0,4.0,1.0,3.3333333333333335,3.4,4.0,0,0,0,0,1
80816,7,585.460280248631,3.0,0.0,1.0,15.0,4.0,5.0,4.0,4.0,2.1666666666666665,1.0,1.0,3.0,1.25,3.0,2.8,2.75,0,0,0,0,1
80821,7,515.4802172452463,3.8,0.0,0.0,7.2,4.0,4.0,3.0,3.0,2.3333333333333335,1.0,1.0,4.0,1.0,3.6666666666666665,2.8,2.75,0,0,0,0,1
80824,7,515.4802172452463,4.8,0.0,0.0,10.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,0,0,0,0,1
80825,7,585.460280248631,3.2,0.0,1.0,4.0,2.0,2.0,3.0,3.0,2.833333333333333,1.0,0.0,3.5,3.75,3.0,3.4,1.5,0,0,0,0,1
80826,7,515.4802172452463,3.2,0.0,0.0,10.0,4.0,4.0,3.0,2.0,1.6666666666666665,1.0,1.0,4.0,1.0,3.6666666666666665,3.4,3.25,0,0,0,0,1
80827,7,585.460280248631,2.8,0.0,1.0,6.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.0,2.0,2.3333333333333335,2.6,2.75,0,0,0,0,1
80902,7,433.62791198942807,4.25,0.0,0.0,6.0,5.0,3.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.25,1.5,3.6666666666666665,3.4,3.5,0,0,0,0,1
80903,7,374.6568760325952,4.0,0.0,0.0,3.5,3.0,2.0,3.0,4.0,1.0,1.0,0.0,3.0,1.0,3.0,3.2,3.25,0,0,0,0,1
80904,7,433.62791198942807,4.0,0.0,0.0,5.5,2.0,2.887606485298159,3.0,3.0,0.0,0.0,1.0,2.0,2.25,2.3333333333333335,2.8,3.0,0,0,0,0,1
80905,7,374.6568760325952,1.0,0.0,0.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,0.0,3.75,1.25,2.3333333333333335,2.8,3.25,0,0,0,0,1
80910,7,374.6568760325952,4.4,0.0,0.0,8.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,0,0,0,0,1
80911,7,374.6568760325952,3.8,0.0,0.0,6.0,4.0,4.0,3.0,4.0,0.0,1.0,1.0,3.0,1.25,2.3333333333333335,3.4,2.5,0,0,0,0,1
80913,7,374.6568760325952,3.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.5,1.75,2.6666666666666665,2.6,2.5,0,0,0,0,1
80914,7,374.6568760325952,4.2,0.0,0.0,6.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,4.0,1.75,3.6666666666666665,3.4,4.0,0,0,0,0,1
80923,7,425.51918056394106,4.6,0.0,1.0,2.8,4.0,4.0,2.0,3.0,2.3333333333333335,1.0,1.0,4.0,1.0,3.0,2.6,2.5,0,0,0,0,1
80924,7,425.51918056394106,4.2,0.0,1.0,7.0,4.0,4.0,3.0,2.0,4.666666666666666,1.0,1.0,3.0,1.5,4.0,3.0,4.0,0,0,0,0,1
80927,7,425.51918056394106,4.0,0.0,1.0,8.0,4.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.75,4.0,2.6,3.25,0,0,0,0,1
80933,7,374.6568760325952,4.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,3.25,1.0,3.0,2.8,3.0,0,0,0,0,1
81002,7,345.83711633778006,3.8,0.0,0.0,7.0,4.0,4.0,2.0,4.0,1.8333333333333333,1.0,0.0,3.25,1.0,3.6666666666666665,3.4,4.0,0,0,0,0,1
81004,7,392.78693590517565,4.2,0.0,1.0,6.5,4.0,4.0,3.0,4.0,0.8333333333333333,1.0,1.0,3.25,1.25,3.6666666666666665,3.4,4.0,0,0,0,0,1
81005,7,345.83711633778006,3.0,0.0,0.0,6.5,2.0,4.0,3.0,4.0,0.5,1.0,1.0,3.75,1.0,3.6666666666666665,2.8,3.5,0,0,0,0,1
81007,7,345.83711633778006,2.6,0.0,0.0,6.0,2.0,2.0,3.0,3.0,2.333333333333333,1.0,0.0,2.25,2.0,2.3333333333333335,2.6,2.5,0,0,0,0,1
81008,7,392.78693590517565,3.0,0.0,1.0,2.5,2.0,3.0,3.0,4.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,0,0,0,0,1
81012,7,392.78693590517565,3.8,0.0,1.0,6.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0,3.75,1.0,2.6666666666666665,2.8,2.75,0,0,0,0,1
81013,7,345.83711633778006,3.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,2.6666666666666665,2.6,4.0,0,0,0,0,1
81014,7,392.78693590517565,4.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,3.25,1.5,2.6666666666666665,2.8,3.0,0,0,0,0,1
81015,7,392.78693590517565,3.8,0.0,1.0,6.0,3.0,4.0,4.0,3.0,0.6666666666666666,1.0,0.0,3.0,1.5,3.0,3.0,3.0,0,0,0,0,1
81016,7,345.83711633778006,3.2,0.0,0.0,4.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,1.25,3.0,3.0,2.5,0,0,0,0,1
81017,7,392.78693590517565,2.0,0.0,1.0,2.0,4.0,2.0,4.0,3.0,0.6666666666666666,0.0,0.0,3.0,1.5,2.6666666666666665,2.8,3.0,0,0,0,0,1
81018,7,312.6993059272875,4.0,0.0,1.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,2.4,2.75,0,0,0,0,1
81019,7,390.88135279894806,3.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,0.6666666666666666,1.0,0.0,3.5,1.0,2.3333333333333335,3.2,3.25,0,0,0,0,1
81020,7,392.78693590517565,3.4,0.0,1.0,2.5,2.0,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,3.25,1.0,3.0,2.8,3.0,0,0,0,0,1
81021,7,392.78693590517565,3.8,0.0,1.0,7.5,4.0,4.0,2.0,4.0,0.0,1.0,1.0,3.75,1.0,2.6666666666666665,2.8,2.5,0,0,0,0,1
81023,7,392.78693590517565,3.4,0.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.75,2.5,3.0,2.8,3.0,0,0,0,0,1
81024,7,345.83711633778006,3.0,0.0,0.0,8.0,5.0,3.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.0,1.25,3.0,2.8,2.75,0,0,0,0,1
81025,7,392.78693590517565,3.6,0.0,1.0,2.5,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.5,1.25,2.6666666666666665,2.4,3.25,0,0,0,0,1
81027,7,345.83711633778006,2.2,0.0,0.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,2.5,1.0,2.6666666666666665,2.6,3.0,0,0,0,0,1
81028,7,345.2719434199458,2.6,0.0,1.0,5.1,2.0,2.0,3.0,2.0,1.3333333333333333,1.0,1.0,2.75,2.0,2.0,2.8,2.5,0,0,0,0,1
81030,7,345.83711633778006,3.4,0.0,0.0,3.2,3.0,3.0,3.0,4.0,0.0,1.0,1.0,4.0,1.25,3.0,3.0,2.75,0,0,0,0,1
81031,7,345.83711633778006,3.6,0.0,0.0,5.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,1.25,4.0,2.8,4.0,0,0,0,0,1
81102,7,729.4614523953265,3.8,1.0,1.0,5.0,2.0,2.0,3.0,3.0,2.333333333333333,1.0,0.0,3.75,1.25,4.0,3.0,3.75,0,0,0,0,1
81104,7,729.4614523953265,2.4,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.0,2.0,3.0,2.6,3.0,0,0,0,0,1
81105,7,642.2689303415904,2.0,0.0,0.0,6.5,2.0,2.0,3.0,4.0,0.0,1.0,1.0,1.5,3.25,3.3333333333333335,2.6,4.0,0,0,0,0,1
81109,7,729.4614523953265,4.0,1.0,1.0,2.5,2.0,4.0,3.0,3.0,1.0,1.0,0.0,4.0,1.0,4.0,2.8,4.0,0,0,0,0,1
81111,7,642.2689303415904,4.2,0.0,0.0,6.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,4.0,1.0,4.0,3.2,3.0,0,0,0,0,1
81115,7,729.4614523953265,3.2,0.0,1.0,2.0,2.0,2.0,3.0,4.0,2.6666666666666665,1.0,1.0,3.0,1.0,3.0,3.0,3.25,0,0,0,0,1
81117,7,729.4614523953265,3.2,0.0,1.0,6.5,4.0,4.0,3.0,3.0,1.3333333333333333,0.0,1.0,3.0,1.5,3.0,2.8,3.0,0,0,0,0,1
81203,7,336.608037395808,3.0,0.0,0.0,8.5,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.25,1.0,2.6666666666666665,3.0,2.75,0,0,0,0,1
81206,7,294.1626947628385,3.4,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,3.25,1.5,2.6666666666666665,2.6,3.5,0,0,0,0,1
81207,7,382.3049446220202,3.0,0.0,1.0,4.5,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,2.75,2.75,3.3333333333333335,3.0,3.0,0,0,0,0,1
81209,7,336.608037395808,2.4,0.0,0.0,3.6,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.5,1.5,2.3333333333333335,2.2,2.75,0,0,0,0,1
81210,7,382.3049446220202,2.0,0.0,1.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,1.25,2.0,3.0,2.5,0,0,0,0,1
81211,7,336.608037395808,3.2,0.0,0.0,6.7,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.5,1.25,2.3333333333333335,3.2,3.5,0,0,0,0,1
81213,7,336.608037395808,3.2,0.0,0.0,4.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,2.75,1.75,2.0,2.4,3.25,0,0,0,0,1
81215,7,382.3049446220202,3.0,0.0,1.0,6.0,4.0,2.0,3.0,2.0,2.9999999999999996,1.0,1.0,4.0,3.25,4.0,4.0,4.0,0,0,0,0,1
81216,7,336.608037395808,3.6,0.0,0.0,2.5,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.5,3.25,2.6666666666666665,2.8,3.25,0,0,0,0,1
81217,7,336.608037395808,3.8,0.0,0.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.25,2.25,3.0,2.8,3.5,0,0,0,0,1
81220,7,336.608037395808,3.8,0.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.25,3.0,3.2,3.25,0,0,0,0,1
81221,7,382.3049446220202,4.2,0.0,1.0,6.0,2.0,4.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.5,2.0,3.0,2.8,2.75,0,0,0,0,1
81222,7,336.608037395808,4.2,0.0,0.0,4.5,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.25,1.25,3.3333333333333335,3.0,3.0,0,0,0,0,1
81223,7,336.608037395808,2.6,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,3.5,1.25,2.0,3.2,3.25,0,0,0,0,1
81224,7,382.3049446220202,2.75,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.25,3.0,2.6666666666666665,2.8,3.0,0,0,0,0,1
81225,7,322.9895271417888,3.8,0.0,0.0,7.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,1.25,3.0,3.0,3.0,0,0,0,0,1
81226,7,382.3049446220202,3.2,0.0,1.0,7.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.5,1.25,2.6666666666666665,3.2,3.5,0,0,0,0,1
81227,7,336.608037395808,3.4,0.0,0.0,8.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.25,3.5,3.3333333333333335,3.2,3.5,0,0,0,0,1
81228,7,389.5901817163093,3.2,1.0,0.0,5.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.25,1.25,3.0,2.6,3.25,0,0,0,0,1
81229,7,382.3049446220202,2.6,0.0,1.0,2.5,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.25,1.75,3.6666666666666665,3.0,3.0,0,0,0,0,1
81230,7,336.608037395808,2.4,0.0,0.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.25,1.0,2.6666666666666665,2.8,3.0,0,0,0,0,1
81232,7,382.3049446220202,2.6,0.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,1.25,2.6666666666666665,3.2,2.75,0,0,0,0,1
81301,7,275.4065760511151,3.8,0.0,0.0,7.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.75,2.0,3.0,2.8,3.0,0,0,0,0,1
81305,7,275.4065760511151,3.2,0.0,0.0,5.0,4.0,4.0,4.0,4.0,1.3333333333333333,1.0,1.0,3.5,1.25,3.0,2.8,3.0,0,0,0,0,1
81306,7,312.79495469074345,4.4,0.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.5,1.0,4.0,3.2,3.0,0,0,0,0,1
81308,7,312.79495469074345,4.2,0.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,1
81310,7,275.4065760511151,4.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,1.3333333333333333,1.0,1.0,4.0,1.25,4.0,3.4,4.0,0,0,0,0,1
81311,7,312.79495469074345,4.2,0.0,1.0,9.5,3.0,3.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.0,1.5,2.6666666666666665,3.0,3.0,0,0,0,0,1
81312,7,275.4065760511151,3.6,0.0,0.0,5.4,3.0,2.0,3.0,3.0,3.0,0.0,1.0,4.0,2.0,2.6666666666666665,2.8,2.0,0,0,0,0,1
81313,7,312.79495469074345,4.75,0.0,1.0,8.0,4.0,4.0,3.0,4.0,1.8333333333333333,1.0,1.0,3.0,1.25,4.0,3.2,3.5,0,0,0,0,1
81314,7,275.4065760511151,2.8,0.0,0.0,3.5,4.0,4.0,3.0,4.0,0.6666666666666666,1.0,0.0,3.25,1.0,3.0,2.8,3.0,0,0,0,0,1
81315,7,312.79495469074345,3.6,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,0.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,1
81316,7,275.4065760511151,3.6,0.0,0.0,4.5,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,4.0,1.25,3.3333333333333335,2.6,4.0,0,0,0,0,1
81318,7,275.4065760511151,2.2,0.0,0.0,6.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,3.0,1.25,2.3333333333333335,3.0,3.0,0,0,0,0,1
81319,7,312.79495469074345,4.8,0.0,1.0,8.0,5.0,4.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.25,1.25,2.6666666666666665,3.4,3.0,0,0,0,0,1
81320,7,251.90273999585045,2.2,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.25,3.0,2.6,2.0,0,0,0,0,1
81321,7,312.79495469074345,3.8,0.0,1.0,6.5,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.75,4.0,2.4,3.0,0,0,0,0,1
81322,7,275.4065760511151,3.0,0.0,0.0,8.0,2.0,2.0,3.0,1.0,1.3333333333333333,1.0,0.0,4.0,1.0,3.0,3.0,3.0,0,0,0,0,1
81323,7,312.79495469074345,3.6,0.0,1.0,5.5,2.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.75,1.25,2.6666666666666665,3.0,3.0,0,0,0,0,1
81324,7,312.79495469074345,5.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.75,1.25,2.6666666666666665,3.0,2.75,0,0,0,0,1
81325,7,275.4065760511151,2.8,0.0,0.0,9.0,5.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.0,3.0,2.8,3.0,0,0,0,0,1
81327,7,275.4065760511151,2.8,0.0,0.0,3.0,5.0,3.0,3.0,2.0,1.3333333333333333,1.0,1.0,2.25,1.75,2.6666666666666665,2.4,3.0,0,0,0,0,1
81328,7,312.79495469074345,3.0,0.0,1.0,5.2,2.0,4.0,3.0,3.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,1
81330,7,312.79495469074345,3.0,0.0,1.0,6.2,4.0,2.0,3.0,4.0,2.5,1.0,1.0,4.0,2.0,3.0,3.0,3.0,0,0,0,0,1
