ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,care,abuse,sch_study,friend,teacher,wave3,wave4,wave5,wave6
75320,5,220.32410256410256,4.0,0.0,0.0,10.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,1.0,3.3333333333333335,3.0,2.25,0,0,1,0
75321,5,220.32410256410256,3.0,0.0,0.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,1.75,2.6666666666666665,1.8,2.75,0,0,1,0
75322,5,118.11320400372188,3.6,0.0,1.0,8.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,3.6,4.0,0,0,1,0
75323,5,118.11320400372188,3.0,0.0,1.0,9.0,2.0,2.0,2.0,4.0,0.0,0.0,3.75,1.5,2.3333333333333335,3.0,2.5,0,0,1,0
75324,5,118.11320400372188,3.0,0.0,1.0,15.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,1.75,3.0,2.8,2.75,0,0,1,0
75325,5,118.11320400372188,3.4,0.0,1.0,6.5,2.0,2.0,2.0,3.0,0.6666666666666666,1.0,3.0,2.0,2.0,2.6,2.5,0,0,1,0
75326,5,220.32410256410256,2.75,0.0,0.0,3.6,2.0,2.0,3.0,3.0,0.5,1.0,2.75,1.25,2.3333333333333335,2.8,2.75,0,0,1,0
75328,5,118.11320400372188,3.25,0.0,1.0,8.0,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,2.5,2.75,3.0,2.8,3.0,0,0,1,0
75329,5,220.32410256410256,3.0,0.0,0.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,1.0,2.6666666666666665,3.2,2.5,0,0,1,0
75330,5,118.11320400372188,4.5,0.0,1.0,10.0,5.0,4.0,3.0,3.0,3.333333333333333,1.0,3.5,2.0,3.6666666666666665,3.4,4.0,0,0,1,0
75333,5,118.11320400372188,3.75,0.0,1.0,7.0,4.0,4.0,3.0,3.0,0.0,0.0,2.75,2.25,2.6666666666666665,2.8,3.0,0,0,1,0
80501,5,518.6045305091258,3.6,0.0,0.0,2.5,2.0,2.0,3.0,4.0,0.0,0.0,3.25,1.0,2.6666666666666665,2.8,2.75,0,0,1,0
80502,5,518.6045305091258,2.6,0.0,0.0,4.8,1.0,1.0,3.0,3.0,0.0,0.0,2.75,1.25,3.0,2.8,2.75,0,0,1,0
80503,5,518.6045305091258,3.0,0.0,0.0,0.7,2.0,4.0,2.0,3.0,0.0,1.0,2.5,3.25,2.6666666666666665,2.8,3.0,0,0,1,0
80505,5,518.6045305091258,2.0,0.0,0.0,10.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.6,2.25,0,0,1,0
80506,5,518.6045305091258,2.5,0.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.5,2.25,2.3333333333333335,2.8,2.5,0,0,1,0
80507,5,518.6045305091258,3.25,0.0,0.0,1.5,2.0,2.0,3.0,3.0,0.0,1.0,3.75,1.25,3.0,2.6,3.0,0,0,1,0
80508,5,518.6045305091258,3.0,0.0,0.0,3.5,4.0,3.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,2.6,3.0,0,0,1,0
80509,5,518.6045305091258,2.5,0.0,0.0,5.5,3.0,2.0,3.0,3.0,0.0,1.0,3.0,2.25,2.3333333333333335,2.8,3.0,0,0,1,0
80510,5,503.34292735478425,2.0,0.0,0.0,3.6,1.0,1.0,3.0,3.0,0.0,0.0,2.5,2.0,2.3333333333333335,2.2,3.0,0,0,1,0
80513,5,518.6045305091258,3.75,0.0,0.0,1.2,2.0,2.0,1.0,3.0,0.0,0.0,3.25,1.5,2.3333333333333335,2.8,3.0,0,0,1,0
80514,5,518.6045305091258,3.25,0.0,0.0,5.4,3.0,2.0,3.0,2.0,0.0,0.0,2.75,1.0,2.6666666666666665,2.6,2.5,0,0,1,0
80517,5,518.6045305091258,2.75,0.0,0.0,1.3,5.0,4.0,3.0,3.0,0.0,1.0,3.25,1.75,3.0,2.8,3.0,0,0,1,0
80518,5,518.6045305091258,2.2,0.0,0.0,4.7,3.0,3.0,3.0,2.0,2.6666666666666665,1.0,2.75,2.0,2.3333333333333335,2.6,3.0,0,0,1,0
80519,5,557.0227410544638,2.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,2.75,1.75,2.0,2.6,2.75,0,0,1,0
80524,5,518.6045305091258,3.0,0.0,0.0,4.2,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,4.0,1.0,3.0,2.8,2.75,0,0,1,0
80526,5,518.6045305091258,2.2,0.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,2.5,2.0,2.0,2.6,2.25,0,0,1,0
80527,5,518.6045305091258,3.0,0.0,0.0,2.5,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,4.0,1.25,3.0,3.0,4.0,0,0,1,0
80529,5,518.6045305091258,1.6,0.0,0.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.75,1.0,2.0,2.8,3.25,0,0,1,0
80530,5,518.6045305091258,3.2,0.0,0.0,4.8,2.0,2.0,3.0,3.0,4.666666666666666,1.0,4.0,1.75,4.0,3.6,4.0,0,0,1,0
80531,5,518.6045305091258,3.5,0.0,0.0,5.0,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,4.0,1.0,3.3333333333333335,2.8,1.25,0,0,1,0
80532,5,518.6045305091258,2.4,0.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,2.5,2.0,2.6666666666666665,2.6,2.5,0,0,1,0
80533,5,518.6045305091258,2.0,0.0,0.0,5.0,4.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,2.8,3.75,0,0,1,0
80602,5,550.0351081157396,3.5,0.0,0.0,5.0,4.0,4.0,3.0,2.0,1.5,1.0,3.5,1.25,3.3333333333333335,2.8,3.25,0,0,1,0
80603,5,550.0351081157396,3.2,0.0,0.0,10.0,4.0,4.0,2.0,3.0,2.0,1.0,2.75,2.0,3.3333333333333335,2.6,2.75,0,0,1,0
80606,5,700.5678097409503,2.0,0.0,1.0,3.5,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.75,2.0,2.4,3.0,0,0,1,0
80607,5,550.0351081157396,3.25,0.0,0.0,6.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,3.0,1.0,3.3333333333333335,3.2,4.0,0,0,1,0
80608,5,700.5678097409503,3.5,0.0,1.0,1.3,1.0,1.0,3.0,3.0,1.6666666666666665,1.0,2.75,1.75,3.3333333333333335,3.2,3.25,0,0,1,0
80610,5,700.5678097409503,3.6,0.0,1.0,12.0,4.0,4.0,3.0,3.0,2.6666666666666665,1.0,3.0,2.0,3.0,2.8,3.0,0,0,1,0
80611,5,550.0351081157396,2.5,0.0,0.0,7.5,4.0,4.0,3.0,3.0,2.0,1.0,2.75,2.0,3.0,2.8,3.0,0,0,1,0
80613,5,550.0351081157396,3.4,0.0,0.0,4.5,4.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.8,3.0,0,0,1,0
80616,5,700.5678097409503,4.5,0.0,1.0,10.0,4.0,4.0,3.0,3.0,0.7777777777777777,1.0,3.5,1.25,3.3333333333333335,3.0,4.0,0,0,1,0
80617,5,550.0351081157396,3.4,0.0,0.0,5.0,4.0,3.0,3.0,3.0,2.6666666666666665,1.0,2.75,2.25,3.0,2.8,3.0,0,0,1,0
80618,5,700.5678097409503,2.2,0.0,1.0,6.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.5,2.0,3.0,2.5,0,0,1,0
80620,5,708.4167567157256,4.0,0.0,1.0,11.0,5.0,4.0,3.0,3.0,4.0,1.0,3.75,1.0,3.0,2.8,3.0,0,0,1,0
80622,5,550.0351081157396,4.0,0.0,0.0,5.5,4.0,4.0,3.0,2.0,2.3333333333333335,1.0,4.0,1.5,4.0,3.0,4.0,0,0,1,0
80623,5,700.5678097409503,2.0,0.0,1.0,5.0,3.0,2.0,3.0,4.0,0.0,1.0,2.75,1.75,1.6666666666666667,3.0,3.75,0,0,1,0
80624,5,550.0351081157396,3.75,0.0,0.0,5.5,4.0,4.0,3.0,4.0,1.8333333333333333,1.0,4.0,1.5,3.3333333333333335,2.8,3.5,0,0,1,0
80627,5,700.5678097409503,2.75,0.0,1.0,8.0,4.0,4.0,3.0,1.0,0.6666666666666666,1.0,3.25,1.0,2.0,2.8,2.25,0,0,1,0
80628,5,550.0351081157396,3.5,0.0,0.0,6.5,4.0,4.0,3.0,3.0,2.0,1.0,3.25,1.25,3.3333333333333335,3.0,3.0,0,0,1,0
80629,5,550.0351081157396,3.2,0.0,0.0,5.0,3.0,2.0,3.0,3.0,3.6666666666666665,1.0,3.5,1.75,2.6666666666666665,3.0,2.5,0,0,1,0
80630,5,700.5678097409503,2.0,0.0,1.0,5.5,3.0,3.0,3.0,3.0,5.0,1.0,2.75,1.25,2.0,3.2,3.5,0,0,1,0
80631,5,550.0351081157396,3.5,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,1.25,3.0,2.8,2.75,0,0,1,0
80633,5,550.0351081157396,2.8,0.0,0.0,8.0,4.0,2.0,4.0,4.0,2.0,1.0,2.5,2.0,2.6666666666666665,2.8,2.25,0,0,1,0
80634,5,700.5678097409503,3.6,0.0,1.0,10.0,4.0,4.0,4.0,3.0,0.0,0.0,3.0,1.0,3.0,3.6,2.5,0,0,1,0
80635,5,463.33932673515375,3.0,0.0,0.0,3.5,2.0,2.0,2.0,4.0,0.0,0.0,3.5,1.75,2.6666666666666665,2.6,3.0,0,0,1,0
80637,5,550.0351081157396,2.8,0.0,0.0,2.0,4.0,5.0,3.0,3.0,3.9999999999999996,1.0,3.0,1.25,3.0,2.6,2.5,0,0,1,0
80638,5,700.5678097409503,3.0,0.0,1.0,2.5,4.0,2.0,3.0,3.0,0.0,1.0,3.0,2.5,2.3333333333333335,3.4,3.25,0,0,1,0
80639,5,550.0351081157396,2.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,2.833333333333333,1.0,3.25,1.75,3.0,3.0,2.5,0,0,1,0
80701,5,679.9628741603342,3.75,0.0,1.0,4.5,4.0,2.0,3.0,3.0,3.0,1.0,3.25,1.0,3.6666666666666665,3.4,3.5,0,0,1,0
80703,5,679.9628741603342,3.0,0.0,1.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,2.75,1.25,1.6666666666666667,2.6,2.5,0,0,1,0
80704,5,679.9628741603342,3.25,0.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,3.3333333333333335,2.8,3.25,0,0,1,0
80706,5,679.9628741603342,2.0,0.0,1.0,5.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,3.25,2.5,1.0,2.2,2.0,0,0,1,0
80708,5,679.9628741603342,2.75,0.0,1.0,3.0,2.0,4.0,3.0,4.0,0.0,0.0,3.75,1.75,2.3333333333333335,3.2,3.0,0,0,1,0
80715,5,679.9628741603342,3.0,0.0,1.0,7.0,5.0,4.0,3.0,4.0,2.333333333333333,1.0,4.0,1.25,4.0,3.2,4.0,0,0,1,0
80716,5,679.9628741603342,2.75,0.0,1.0,7.5,5.0,4.0,3.0,4.0,3.333333333333333,1.0,2.75,1.75,2.6666666666666665,3.0,3.0,0,0,1,0
80717,5,679.9628741603342,3.0,0.0,1.0,3.0,5.0,4.0,3.0,3.0,1.8666666666666667,1.0,3.25,1.0,3.0,2.8,2.75,0,0,1,0
80719,5,679.9628741603342,4.0,0.0,1.0,7.0,4.0,4.0,3.0,4.0,2.5,1.0,4.0,1.0,3.3333333333333335,3.6,4.0,0,0,1,0
80721,5,679.9628741603342,3.5,0.0,1.0,4.0,4.0,5.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,2.8,3.0,0,0,1,0
80724,5,679.9628741603342,2.75,0.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.25,1.0,2.6666666666666665,2.6,2.0,0,0,1,0
80725,5,679.9628741603342,3.2,0.0,1.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0,3.0,1.0,3.0,2.6,2.75,0,0,1,0
80727,5,679.9628741603342,2.6,0.0,1.0,5.0,2.0,2.0,3.0,3.0,2.333333333333333,1.0,3.75,1.5,3.3333333333333335,3.2,3.5,0,0,1,0
80728,5,679.9628741603342,1.6666666666666667,0.0,1.0,2.5,4.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,2.8,2.5,0,0,1,0
80729,5,679.9628741603342,3.5,0.0,1.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,3.25,1.5,2.6666666666666665,2.8,3.25,0,0,1,0
80731,5,679.9628741603342,2.6,0.0,1.0,5.5,4.0,4.0,3.0,2.0,0.6666666666666666,1.0,2.75,1.25,2.0,3.2,2.5,0,0,1,0
80732,5,679.9628741603342,3.2,0.0,1.0,10.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,2.5,3.0,2.8,3.0,0,0,1,0
80733,5,679.9628741603342,2.0,0.0,1.0,1.5,4.0,2.0,3.0,2.0,0.0,0.0,2.75,1.25,3.0,2.6,3.0,0,0,1,0
80734,5,679.9628741603342,4.6,0.0,1.0,4.5,4.0,4.0,3.0,3.0,0.0,0.0,3.0,1.25,3.0,2.6,3.0,0,0,1,0
80736,5,679.9628741603342,3.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,1.3333333333333333,1.0,2.75,1.25,2.6666666666666665,3.2,3.25,0,0,1,0
80739,5,679.9628741603342,4.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,3.25,1.5,2.6666666666666665,2.8,3.0,0,0,1,0
80802,5,511.9728269952888,2.8,0.0,1.0,1.4,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.75,2.3333333333333335,2.8,3.5,0,0,1,0
80805,5,511.9728269952888,4.0,0.0,1.0,3.6,2.0,3.0,3.0,3.0,1.8333333333333333,1.0,2.75,1.25,3.6666666666666665,2.6,3.0,0,0,1,0
80806,5,511.9728269952888,3.0,0.0,1.0,3.5,2.0,2.0,3.0,3.0,0.0,0.0,3.25,1.25,3.3333333333333335,3.2,4.0,0,0,1,0
80809,5,431.74146792104943,2.8,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,4.0,2.0,3.3333333333333335,3.2,3.75,0,0,1,0
80811,5,401.9639859741815,3.2,0.0,0.0,8.0,4.0,4.0,4.0,3.0,0.0,0.0,3.0,2.25,3.0,3.2,2.75,0,0,1,0
80812,5,511.9728269952888,2.6,0.0,1.0,3.5,2.0,2.0,3.0,3.0,0.0,0.0,2.5,1.5,1.6666666666666667,2.0,2.25,0,0,1,0
80816,5,511.9728269952888,2.6,0.0,1.0,2.5,2.0,2.0,3.0,3.0,0.0,0.0,3.5,1.25,2.6666666666666665,3.6,4.0,0,0,1,0
80817,5,511.9728269952888,3.25,0.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.25,1.0,3.6666666666666665,3.4,4.0,0,0,1,0
80819,5,511.9728269952888,3.2,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.3333333333333333,1.0,2.25,2.0,3.3333333333333335,2.8,4.0,0,0,1,0
80821,5,401.9639859741815,3.0,0.0,0.0,5.0,3.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.0,1.0,3.6666666666666665,3.0,4.0,0,0,1,0
80822,5,401.9639859741815,1.6,0.0,0.0,5.0,3.0,3.0,3.0,3.0,0.0,1.0,3.5,2.5,3.0,3.2,2.75,0,0,1,0
80823,5,401.9639859741815,2.75,0.0,0.0,2.4,4.0,4.0,4.0,3.0,2.0,1.0,2.25,1.75,2.6666666666666665,2.6,2.75,0,0,1,0
80824,5,401.9639859741815,3.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,2.5,2.0,3.0,2.6,2.5,0,0,1,0
80826,5,401.9639859741815,2.8,0.0,0.0,2.3,5.0,4.0,3.0,3.0,0.0,0.0,2.75,1.75,3.6666666666666665,3.0,3.0,0,0,1,0
80827,5,511.9728269952888,3.0,0.0,1.0,1.8,2.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,0,0,1,0
80830,5,511.9728269952888,3.8,0.0,1.0,2.0,3.0,2.0,3.0,4.0,0.0,1.0,3.25,1.0,2.6666666666666665,3.0,4.0,0,0,1,0
80831,5,511.9728269952888,2.0,0.0,1.0,6.0,4.0,2.0,3.0,3.0,0.0,0.0,3.5,1.0,2.3333333333333335,2.6,2.25,0,0,1,0
80832,5,511.9728269952888,3.0,0.0,1.0,6.0,4.0,4.0,4.0,3.0,2.0,1.0,3.75,1.0,3.0,3.2,3.0,0,0,1,0
80833,5,511.9728269952888,1.0,0.0,1.0,2.5,2.0,2.0,3.0,4.0,0.0,0.0,3.75,2.0,2.0,3.4,3.0,0,0,1,0
80835,5,401.9639859741815,2.0,0.0,0.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,0,0,1,0
80837,5,401.9639859741815,4.8,0.0,0.0,2.5,3.0,2.0,3.0,3.0,0.0,0.0,3.75,1.0,3.3333333333333335,3.0,4.0,0,0,1,0
80901,5,527.0308513186795,1.6,0.0,1.0,10.0,4.0,4.0,3.0,4.0,0.0,1.0,2.25,2.0,2.0,2.6,2.5,0,0,1,0
80903,5,444.4397463893156,4.0,0.0,0.0,6.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,1.25,2.6666666666666665,2.6,3.0,0,0,1,0
80904,5,413.78645614989273,2.2,0.0,0.0,3.5,2.0,2.0,3.0,3.0,0.0,0.0,3.25,1.25,2.6666666666666665,3.2,3.75,0,0,1,0
80905,5,527.0308513186795,2.6,0.0,1.0,5.0,4.0,4.0,3.0,3.0,0.0,0.0,3.75,1.75,2.3333333333333335,3.2,3.25,0,0,1,0
80909,5,532.9355434106564,2.0,0.0,1.0,2.5,4.0,3.0,3.0,3.0,1.3333333333333333,1.0,2.5,2.0,1.6666666666666667,2.4,2.25,0,0,1,0
80910,5,413.78645614989273,1.0,0.0,0.0,3.5,2.0,2.0,3.0,3.0,3.333333333333333,1.0,4.0,2.25,1.0,3.6,3.75,0,0,1,0
80912,5,527.0308513186795,2.5,0.0,1.0,5.0,3.0,2.0,3.0,3.0,0.0,1.0,3.25,2.0,2.6666666666666665,2.6,3.0,0,0,1,0
80913,5,413.78645614989273,2.6,0.0,0.0,8.0,4.0,4.0,3.0,4.0,2.0,1.0,3.25,1.0,3.3333333333333335,2.8,4.0,0,0,1,0
80917,5,413.78645614989273,3.0,0.0,0.0,3.5,2.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.6666666666666665,2.8,3.0,0,0,1,0
80918,5,413.78645614989273,3.4,0.0,0.0,7.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.75,2.0,3.0,2.8,3.0,0,0,1,0
80920,5,527.0308513186795,3.3333333333333335,0.0,1.0,8.5,4.0,2.0,3.0,3.0,2.0,1.0,3.0,1.25,2.6666666666666665,3.0,3.0,0,0,1,0
80923,5,413.78645614989273,2.8,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.25,2.6666666666666665,2.8,3.0,0,0,1,0
80924,5,527.0308513186795,1.6,0.0,1.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,2.5,1.5,1.6666666666666667,2.0,2.25,0,0,1,0
80927,5,527.0308513186795,2.8,0.0,1.0,10.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.5,2.6666666666666665,2.8,3.0,0,0,1,0
80928,5,527.0308513186795,3.5,0.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,2.75,1.0,3.0,2.8,2.75,0,0,1,0
80929,5,444.4397463893156,3.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,0.8333333333333333,1.0,4.0,1.25,3.0,2.8,3.0,0,0,1,0
80932,5,413.78645614989273,3.2,0.0,0.0,1.2,2.0,2.0,2.0,4.0,0.0,0.0,3.0,1.0,3.3333333333333335,2.8,2.5,0,0,1,0
80934,5,527.0308513186795,3.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,2.75,3.0,3.0,3.0,3.0,0,0,1,0
80935,5,527.0308513186795,1.25,0.0,1.0,13.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,2.6,4.0,0,0,1,0
80938,5,527.0308513186795,2.8,0.0,1.0,4.0,4.0,2.0,3.0,4.0,0.2222222222222222,1.0,3.75,1.25,3.0,2.6,1.75,0,0,1,0
81005,5,424.8277439256863,2.8,0.0,0.0,3.5,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.25,3.3333333333333335,3.0,3.75,0,0,1,0
81006,5,541.0939005307666,3.25,0.0,1.0,5.0,4.0,2.0,4.0,4.0,2.6666666666666665,1.0,4.0,1.5,3.0,2.6,2.75,0,0,1,0
81007,5,424.8277439256863,2.6,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,2.5,2.25,2.6666666666666665,3.0,3.0,0,0,1,0
81009,5,424.8277439256863,2.0,0.0,0.0,5.0,4.0,3.0,3.0,1.0,2.1333333333333333,1.0,4.0,2.25,2.6666666666666665,2.8,3.0,0,0,1,0
81010,5,541.0939005307666,2.0,0.0,1.0,7.0,2.0,2.0,3.0,4.0,0.0,0.0,2.75,1.25,2.6666666666666665,3.6,4.0,0,0,1,0
81013,5,541.0939005307666,2.5,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.25,1.25,2.3333333333333335,2.4,2.25,0,0,1,0
81014,5,424.8277439256863,2.25,0.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.6666666666666665,2.8,3.0,0,0,1,0
81015,5,424.8277439256863,3.2,0.0,0.0,3.5,4.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.75,2.0,3.0,2.6,4.0,0,0,1,0
81018,5,541.0939005307666,3.5,0.0,1.0,7.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,2.75,3.0,3.0,3.0,0,0,1,0
81023,5,424.8277439256863,2.6,0.0,0.0,6.5,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,2.75,2.0,3.0,2.4,2.5,0,0,1,0
81024,5,541.0939005307666,3.5,0.0,1.0,7.5,4.0,3.0,3.0,3.0,0.0,0.0,3.5,1.25,3.0,3.0,3.5,0,0,1,0
81028,5,541.0939005307666,3.0,0.0,1.0,1.8,3.0,2.0,3.0,3.0,0.0,0.0,4.0,1.5,3.0,2.6,2.75,0,0,1,0
81029,5,424.8277439256863,2.0,0.0,0.0,3.6,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,2.5,3.75,2.0,2.6,1.75,0,0,1,0
81033,5,424.8277439256863,5.0,0.0,0.0,8.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,4.0,3.4,4.0,0,0,1,0
81034,5,541.0939005307666,4.6,0.0,1.0,2.5,2.0,2.0,3.0,4.0,0.0,0.0,3.25,1.25,3.3333333333333335,4.0,4.0,0,0,1,0
81036,5,541.0939005307666,3.0,0.0,1.0,3.6,4.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,0,0,1,0
81037,5,424.8277439256863,2.6,0.0,0.0,7.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,2.0,3.0,2.8,3.0,0,0,1,0
81039,5,424.8277439256863,3.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,2.75,1.25,3.0,2.8,2.75,0,0,1,0
81040,5,541.0939005307666,2.5,0.0,1.0,2.0,5.0,2.0,3.0,3.0,3.333333333333333,1.0,3.0,1.25,2.6666666666666665,2.8,3.0,0,0,1,0
81041,5,541.0939005307666,3.0,0.0,1.0,2.5,3.0,2.0,3.0,3.0,0.0,1.0,3.5,1.5,2.6666666666666665,2.8,2.75,0,0,1,0
81042,5,424.8277439256863,3.2,0.0,0.0,6.0,4.0,2.0,3.0,3.0,2.5,1.0,2.75,2.0,3.0,2.8,2.5,0,0,1,0
81102,5,389.42543193187913,2.4,0.0,0.0,10.0,4.0,4.0,4.0,3.0,4.0,1.0,3.25,1.25,3.0,2.8,3.5,0,0,1,0
81103,5,496.0027421532026,2.8,0.0,1.0,6.0,4.0,4.0,3.0,4.0,1.8333333333333333,1.0,2.75,1.0,2.3333333333333335,2.8,2.75,0,0,1,0
81104,5,389.42543193187913,3.2,0.0,0.0,3.6,2.0,2.0,3.0,4.0,2.0,1.0,2.75,1.5,2.6666666666666665,3.0,3.25,0,0,1,0
81106,5,496.0027421532026,2.2,0.0,1.0,4.0,5.0,3.0,2.0,4.0,0.0,0.0,3.25,1.25,2.6666666666666665,3.0,2.75,0,0,1,0
81110,5,496.0027421532026,2.2,0.0,1.0,4.5,2.0,2.0,2.0,3.0,2.0,1.0,2.5,2.0,2.0,2.8,2.75,0,0,1,0
81111,5,455.6583619733576,3.0,0.0,1.0,7.0,4.0,4.0,4.0,3.0,0.0,0.0,3.25,1.25,3.0,3.0,3.0,0,0,1,0
81112,5,496.0027421532026,3.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,1.75,2.0,3.0,3.5,0,0,1,0
81115,5,496.0027421532026,4.6,0.0,1.0,2.7,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.5,2.0,2.8,3.25,0,0,1,0
81116,5,496.0027421532026,2.8,0.0,1.0,8.0,4.0,4.0,3.0,3.0,0.0,0.0,2.75,2.0,3.0,2.8,3.0,0,0,1,0
81117,5,496.0027421532026,4.5,0.0,1.0,5.0,2.0,4.0,3.0,4.0,0.0,1.0,3.25,2.0,4.0,3.4,4.0,0,0,1,0
81119,5,389.42543193187913,3.0,0.0,0.0,5.5,4.0,4.0,3.0,3.0,1.0,1.0,2.75,1.75,3.0,2.8,4.0,0,0,1,0
81121,5,389.42543193187913,3.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.75,1.5,3.0,2.8,3.0,0,0,1,0
81122,5,496.0027421532026,2.0,0.0,1.0,1.5,5.0,4.0,3.0,3.0,4.0,1.0,2.75,3.0,2.6666666666666665,3.0,3.0,0,0,1,0
81123,5,496.0027421532026,2.75,0.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.25,1.0,2.6666666666666665,3.0,2.75,0,0,1,0
81124,5,389.42543193187913,3.0,0.0,0.0,7.0,4.0,2.0,1.0,3.0,0.0,0.0,2.5,2.0,2.3333333333333335,3.0,3.0,0,0,1,0
81129,5,496.0027421532026,2.8,0.0,1.0,9.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,3.3333333333333335,3.4,3.5,0,0,1,0
81130,5,389.42543193187913,3.4,0.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,1.25,3.0,3.0,2.25,0,0,1,0
81132,5,459.5865546765411,3.75,0.0,1.0,8.0,4.0,4.0,4.0,3.0,0.0,1.0,4.0,1.5,3.0,2.6,3.0,0,0,1,0
81135,5,389.42543193187913,2.6,0.0,0.0,12.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.25,3.3333333333333335,3.0,3.75,0,0,1,0
81136,5,496.0027421532026,3.0,0.0,1.0,7.5,3.0,2.0,3.0,4.0,2.6666666666666665,1.0,3.25,2.5,2.3333333333333335,3.2,3.75,0,0,1,0
81139,5,389.42543193187913,3.0,0.0,0.0,5.0,4.0,4.0,3.0,2.0,3.333333333333333,1.0,2.75,1.25,3.0,2.8,3.0,0,0,1,0
